promotion_id,game_id,promotion_flag,promotion_type,promotion_cost,expected_promotion_lift_pct,sponsor_category,sponsor_value_estimate
2143,2143,True,Family Night,7909.61,5.37,Tech,42875.16
2144,2144,True,Premium Experience,30300.86,3.29,Healthcare,57755.49
2145,2145,True,Family Night,6857.49,6.38,Auto,33029.12
2146,2146,False,,0.0,0.0,,0.0
2147,2147,False,,0.0,0.0,,0.0
2148,2148,True,Premium Experience,31034.47,4.83,Auto,5026.11
2149,2149,True,Student Discount,3678.13,3.18,Healthcare,25594.29
2150,2150,False,,0.0,0.0,,0.0
2151,2151,True,Corporate Partner Night,4678.09,2.32,Beverage,31671.7
2152,2152,True,Premium Experience,27925.09,4.83,Healthcare,25397.01
2153,2153,True,Premium Experience,32805.71,4.13,Auto,29139.85
2154,2154,False,,0.0,0.0,,0.0
2155,2155,True,Premium Experience,26019.9,3.27,Beverage,22309.52
2156,2156,False,,0.0,0.0,,0.0
2157,2157,True,Student Discount,3370.31,4.6,Tech,73101.66
2158,2158,True,Food Voucher,13413.98,4.84,Financial,34199.62
2159,2159,False,,0.0,0.0,,0.0
2160,2160,False,,0.0,0.0,,0.0
2161,2161,True,Corporate Partner Night,5436.41,3.95,Beverage,71404.69
2162,2162,True,Family Night,7068.41,5.71,Retail,10903.31
2163,2163,False,,0.0,0.0,,0.0
2164,2164,False,,0.0,0.0,,0.0
2165,2165,True,Theme Night,17783.21,7.42,Beverage,7779.15
2166,2166,False,,0.0,0.0,,0.0
2167,2167,True,Family Night,7916.12,5.94,Healthcare,24126.56
2168,2168,True,Food Voucher,10799.52,4.27,Financial,67629.77
2169,2169,True,Family Night,7404.56,6.23,Healthcare,29203.09
2170,2170,True,Student Discount,4021.58,3.27,Retail,53495.04
2171,2171,False,,0.0,0.0,,0.0
2172,2172,False,,0.0,0.0,,0.0
2173,2173,True,Student Discount,3933.34,3.23,Auto,20598.64
2174,2174,False,,0.0,0.0,,0.0
2175,2175,False,,0.0,0.0,,0.0
2176,2176,True,Family Night,8892.15,5.9,Beverage,49497.24
2177,2177,True,Community Night,7924.48,5.57,Auto,9250.26
2178,2178,True,Merchandise Giveaway,20099.34,9.97,Healthcare,36592.44
2179,2179,True,Food Voucher,11969.01,4.13,Beverage,48967.93
2180,2180,False,,0.0,0.0,,0.0
2181,2181,False,,0.0,0.0,,0.0
2182,2182,False,,0.0,0.0,,0.0
2183,2183,False,,0.0,0.0,,0.0
2184,2184,True,Corporate Partner Night,4934.82,3.57,Beverage,50484.71
2185,2185,False,,0.0,0.0,,0.0
2186,2186,True,Family Night,8991.91,6.71,Financial,45375.52
2187,2187,True,Theme Night,15656.33,6.19,Retail,48470.96
2188,2188,True,Corporate Partner Night,5453.81,3.88,Retail,55518.98
2189,2189,False,,0.0,0.0,,0.0
2190,2190,False,,0.0,0.0,,0.0
2191,2191,False,,0.0,0.0,,0.0
2192,2192,False,,0.0,0.0,,0.0
2193,2193,True,Food Voucher,12497.01,4.05,Financial,62609.05
2194,2194,False,,0.0,0.0,,0.0
2195,2195,True,Family Night,6970.52,6.08,Auto,32174.84
2196,2196,False,,0.0,0.0,,0.0
2197,2197,True,Premium Experience,29794.94,3.84,Auto,6772.21
2198,2198,True,Premium Experience,30708.81,4.35,Healthcare,72388.73
2199,2199,True,Family Night,8614.49,5.62,Tech,43396.93
2200,2200,True,Premium Experience,26064.13,3.05,Healthcare,25675.74
2201,2201,False,,0.0,0.0,,0.0
2202,2202,False,,0.0,0.0,,0.0
2203,2203,False,,0.0,0.0,,0.0
2204,2204,False,,0.0,0.0,,0.0
2205,2205,True,Corporate Partner Night,4343.41,2.79,Tech,54311.54
2206,2206,False,,0.0,0.0,,0.0
2207,2207,False,,0.0,0.0,,0.0
2208,2208,True,Student Discount,3514.03,4.05,Beverage,64998.84
2209,2209,True,Family Night,7288.87,6.89,Tech,13464.63
2210,2210,False,,0.0,0.0,,0.0
2211,2211,False,,0.0,0.0,,0.0
2212,2212,True,Food Voucher,11636.06,4.49,Retail,41721.56
2213,2213,True,Family Night,7247.11,5.03,Beverage,41553.6
2214,2214,False,,0.0,0.0,,0.0
2215,2215,False,,0.0,0.0,,0.0
2216,2216,False,,0.0,0.0,,0.0
2217,2217,True,Student Discount,3568.08,4.76,Beverage,50322.24
2218,2218,True,Merchandise Giveaway,21000.82,8.24,Tech,61808.94
2219,2219,False,,0.0,0.0,,0.0
2220,2220,True,Premium Experience,30250.82,4.16,Tech,57096.37
2221,2221,False,,0.0,0.0,,0.0
2222,2222,True,Community Night,9050.34,4.61,Tech,71098.89
2223,2223,True,Merchandise Giveaway,23861.61,9.19,Retail,13923.02
2224,2224,False,,0.0,0.0,,0.0
2225,2225,True,Corporate Partner Night,5205.16,2.04,Healthcare,42935.74
2226,2226,False,,0.0,0.0,,0.0
2227,2227,True,Community Night,8835.45,4.59,Tech,33688.21
2228,2228,True,Family Night,7933.07,5.79,Financial,35477.4
2229,2229,True,Community Night,7776.56,4.41,Auto,61241.62
2230,2230,False,,0.0,0.0,,0.0
2231,2231,True,Community Night,9405.88,5.97,Retail,43437.14
2232,2232,True,Premium Experience,27249.62,4.33,Beverage,74564.08
2233,2233,True,Premium Experience,29095.82,3.25,Beverage,72180.37
2234,2234,True,Theme Night,17771.92,7.08,Beverage,55210.96
2235,2235,True,Community Night,9266.23,4.09,Retail,7391.63
2236,2236,True,Theme Night,17742.81,6.11,Healthcare,8729.08
2237,2237,True,Food Voucher,12365.25,4.27,Auto,35169.36
2238,2238,False,,0.0,0.0,,0.0
2239,2239,True,Premium Experience,26926.79,4.95,Financial,58650.43
2240,2240,False,,0.0,0.0,,0.0
2241,2241,False,,0.0,0.0,,0.0
2242,2242,False,,0.0,0.0,,0.0
2243,2243,True,Corporate Partner Night,5078.2,2.77,Auto,8293.7
2244,2244,True,Food Voucher,11654.91,4.05,Beverage,15372.02
2245,2245,False,,0.0,0.0,,0.0
2246,2246,True,Family Night,8410.9,6.98,Healthcare,53988.89
2247,2247,False,,0.0,0.0,,0.0
2248,2248,False,,0.0,0.0,,0.0
2249,2249,True,Food Voucher,10768.65,5.0,Auto,17690.33
2250,2250,True,Family Night,7083.4,6.32,Healthcare,16628.52
2251,2251,False,,0.0,0.0,,0.0
2252,2252,False,,0.0,0.0,,0.0
2253,2253,True,Merchandise Giveaway,19388.03,9.46,Tech,29951.89
2254,2254,True,Community Night,7879.31,4.47,Beverage,30687.84
2255,2255,True,Merchandise Giveaway,19983.0,9.91,Tech,44535.94
2256,2256,False,,0.0,0.0,,0.0
2257,2257,True,Student Discount,3629.84,4.82,Healthcare,21605.71
2258,2258,True,Merchandise Giveaway,18702.59,9.59,Auto,55952.16
2259,2259,False,,0.0,0.0,,0.0
2260,2260,False,,0.0,0.0,,0.0
2261,2261,True,Premium Experience,27162.77,4.12,Healthcare,29216.37
2262,2262,True,Food Voucher,12391.86,5.68,Financial,6438.88
2263,2263,True,Family Night,8495.93,5.59,Auto,25032.79
2264,2264,False,,0.0,0.0,,0.0
2265,2265,True,Premium Experience,28136.49,4.15,Tech,55566.76
2266,2266,True,Theme Night,16456.42,7.41,Financial,67407.98
2267,2267,False,,0.0,0.0,,0.0
2268,2268,False,,0.0,0.0,,0.0
2269,2269,True,Community Night,8108.79,4.99,Tech,28904.54
2270,2270,True,Theme Night,20062.16,7.65,Tech,29427.44
2271,2271,False,,0.0,0.0,,0.0
2272,2272,False,,0.0,0.0,,0.0
2273,2273,True,Student Discount,3732.41,3.93,Retail,10412.39
2274,2274,True,Merchandise Giveaway,23726.27,9.24,Beverage,20233.27
2275,2275,True,Merchandise Giveaway,23006.44,8.66,Financial,58802.2
2276,2276,False,,0.0,0.0,,0.0
2277,2277,True,Community Night,7951.0,4.72,Retail,46942.38
2278,2278,True,Corporate Partner Night,4897.92,2.39,Financial,47240.66
2279,2279,False,,0.0,0.0,,0.0
2280,2280,True,Merchandise Giveaway,20207.15,9.2,Healthcare,14430.21
2281,2281,True,Family Night,7292.65,6.34,Financial,74491.78
2282,2282,False,,0.0,0.0,,0.0
2283,2283,False,,0.0,0.0,,0.0
2284,2284,True,Corporate Partner Night,4545.76,2.75,Tech,72537.48
2285,2285,False,,0.0,0.0,,0.0
2286,2286,True,Corporate Partner Night,5525.17,3.64,Beverage,25591.18
2287,2287,False,,0.0,0.0,,0.0
2288,2288,False,,0.0,0.0,,0.0
2289,2289,True,Family Night,9140.98,5.38,Auto,8467.34
2290,2290,True,Family Night,7388.52,6.23,Tech,26410.77
2291,2291,False,,0.0,0.0,,0.0
2292,2292,False,,0.0,0.0,,0.0
2293,2293,False,,0.0,0.0,,0.0
2294,2294,True,Student Discount,3558.75,4.39,Healthcare,71580.23
2295,2295,False,,0.0,0.0,,0.0
2296,2296,True,Student Discount,3344.43,3.04,Beverage,10272.7
2297,2297,True,Community Night,9878.96,4.7,Financial,68171.64
2298,2298,False,,0.0,0.0,,0.0
2299,2299,True,Family Night,7835.82,5.16,Healthcare,21722.22
2300,2300,False,,0.0,0.0,,0.0
2301,2301,True,Community Night,9441.36,5.42,Tech,61767.3
2302,2302,False,,0.0,0.0,,0.0
2303,2303,True,Food Voucher,13327.61,5.26,Healthcare,46514.55
2304,2304,True,Family Night,7232.99,5.68,Tech,45914.25
2305,2305,True,Merchandise Giveaway,19284.26,8.33,Financial,29650.25
2306,2306,False,,0.0,0.0,,0.0
2307,2307,True,Food Voucher,13001.81,5.64,Financial,51967.99
2308,2308,False,,0.0,0.0,,0.0
2309,2309,False,,0.0,0.0,,0.0
2310,2310,False,,0.0,0.0,,0.0
2311,2311,False,,0.0,0.0,,0.0
2312,2312,True,Family Night,9122.1,6.38,Auto,28890.28
2313,2313,True,Food Voucher,12553.24,6.0,Financial,65545.64
2314,2314,True,Theme Night,17744.77,6.63,Healthcare,74414.53
2315,2315,True,Corporate Partner Night,4871.52,3.3,Auto,69598.03
2316,2316,False,,0.0,0.0,,0.0
2317,2317,True,Corporate Partner Night,4805.97,3.22,Tech,31897.19
2318,2318,True,Premium Experience,33106.27,4.94,Auto,19050.7
2319,2319,True,Family Night,9032.27,6.19,Financial,69570.27
2320,2320,False,,0.0,0.0,,0.0
2321,2321,True,Theme Night,20687.58,6.35,Healthcare,59070.57
2322,2322,True,Premium Experience,27324.41,4.05,Auto,51744.22
2323,2323,True,Premium Experience,31849.95,3.31,Retail,31049.9
2324,2324,True,Community Night,8221.73,4.37,Financial,65911.23
2325,2325,False,,0.0,0.0,,0.0
2326,2326,True,Corporate Partner Night,4545.7,2.54,Tech,33748.58
2327,2327,False,,0.0,0.0,,0.0
2328,2328,True,Student Discount,3087.04,3.24,Tech,26623.25
2329,2329,True,Theme Night,18039.92,7.29,Auto,8938.38
2330,2330,True,Student Discount,3061.11,3.32,Tech,6531.71
2331,2331,False,,0.0,0.0,,0.0
2332,2332,True,Family Night,7255.88,5.48,Retail,73756.33
2333,2333,False,,0.0,0.0,,0.0
2334,2334,True,Merchandise Giveaway,23158.53,8.7,Retail,6817.75
2335,2335,True,Community Night,9401.62,4.72,Auto,46437.1
2336,2336,False,,0.0,0.0,,0.0
2337,2337,False,,0.0,0.0,,0.0
2338,2338,True,Theme Night,18333.75,6.39,Auto,40412.16
2339,2339,True,Community Night,7763.87,4.41,Healthcare,72817.15
2340,2340,True,Theme Night,16887.82,7.51,Healthcare,45466.19
2341,2341,False,,0.0,0.0,,0.0
2342,2342,False,,0.0,0.0,,0.0
2343,2343,False,,0.0,0.0,,0.0
2344,2344,False,,0.0,0.0,,0.0
2345,2345,True,Family Night,7496.63,6.69,Tech,54747.49
2346,2346,False,,0.0,0.0,,0.0
2347,2347,True,Theme Night,17334.64,7.02,Tech,27860.07
2348,2348,True,Community Night,9155.58,4.51,Auto,58669.98
2349,2349,True,Premium Experience,28526.74,3.36,Financial,63988.31
2350,2350,False,,0.0,0.0,,0.0
2351,2351,True,Community Night,9637.97,5.08,Tech,37950.62
2352,2352,True,Community Night,7761.52,5.43,Beverage,29405.3
2353,2353,False,,0.0,0.0,,0.0
2354,2354,False,,0.0,0.0,,0.0
2355,2355,True,Corporate Partner Night,4621.8,2.94,Auto,39951.67
2356,2356,True,Student Discount,3432.05,4.67,Healthcare,40003.53
2357,2357,True,Theme Night,20624.53,6.18,Financial,50341.01
2358,2358,True,Student Discount,3349.87,4.95,Healthcare,43589.06
2359,2359,True,Corporate Partner Night,4357.1,3.85,Tech,29096.98
2360,2360,False,,0.0,0.0,,0.0
2361,2361,False,,0.0,0.0,,0.0
2362,2362,True,Food Voucher,10490.35,5.84,Auto,20523.05
2363,2363,False,,0.0,0.0,,0.0
2364,2364,False,,0.0,0.0,,0.0
2365,2365,False,,0.0,0.0,,0.0
2366,2366,True,Merchandise Giveaway,21190.08,8.91,Auto,37364.52
2367,2367,False,,0.0,0.0,,0.0
2368,2368,True,Family Night,8110.32,5.27,Healthcare,53877.86
2369,2369,False,,0.0,0.0,,0.0
2370,2370,True,Premium Experience,31785.22,4.52,Tech,54658.09
2371,2371,False,,0.0,0.0,,0.0
2372,2372,False,,0.0,0.0,,0.0
2373,2373,False,,0.0,0.0,,0.0
2374,2374,True,Theme Night,15566.87,6.8,Auto,40620.31
2375,2375,True,Student Discount,3100.61,3.48,Tech,74549.8
2376,2376,False,,0.0,0.0,,0.0
2377,2377,False,,0.0,0.0,,0.0
2378,2378,True,Premium Experience,34068.92,4.01,Beverage,46508.01
2379,2379,True,Family Night,9018.33,6.34,Financial,13652.07
2380,2380,True,Family Night,8419.38,6.05,Beverage,68293.8
2381,2381,False,,0.0,0.0,,0.0
2382,2382,False,,0.0,0.0,,0.0
2383,2383,False,,0.0,0.0,,0.0
2384,2384,False,,0.0,0.0,,0.0
2385,2385,True,Premium Experience,30714.6,4.13,Retail,7333.12
2386,2386,False,,0.0,0.0,,0.0
2387,2387,True,Community Night,8217.2,4.76,Financial,73364.41
2388,2388,True,Student Discount,3768.03,3.6,Auto,45593.28
2389,2389,False,,0.0,0.0,,0.0
2390,2390,False,,0.0,0.0,,0.0
2391,2391,False,,0.0,0.0,,0.0
2392,2392,False,,0.0,0.0,,0.0
2393,2393,True,Student Discount,3313.49,3.68,Beverage,34810.42
2394,2394,True,Premium Experience,33990.29,3.46,Healthcare,52932.97
2395,2395,True,Corporate Partner Night,5656.28,2.56,Tech,62136.47
2396,2396,True,Food Voucher,10224.13,4.71,Healthcare,26688.79
2397,2397,False,,0.0,0.0,,0.0
2398,2398,True,Corporate Partner Night,4991.79,3.31,Financial,67210.91
2399,2399,False,,0.0,0.0,,0.0
2400,2400,True,Corporate Partner Night,4827.78,2.52,Retail,31795.84
2401,2401,False,,0.0,0.0,,0.0
2402,2402,True,Family Night,8391.9,6.91,Healthcare,71913.27
2403,2403,True,Family Night,8475.28,6.67,Tech,57165.91
2404,2404,False,,0.0,0.0,,0.0
2405,2405,False,,0.0,0.0,,0.0
2406,2406,True,Food Voucher,12535.86,5.28,Financial,71830.22
2407,2407,False,,0.0,0.0,,0.0
2408,2408,True,Community Night,8718.9,4.69,Retail,48480.26
2409,2409,True,Student Discount,3894.54,4.45,Tech,34221.71
2410,2410,True,Family Night,7437.02,5.77,Financial,14334.29
2411,2411,False,,0.0,0.0,,0.0
2412,2412,True,Merchandise Giveaway,23403.49,8.18,Healthcare,40706.6
2413,2413,False,,0.0,0.0,,0.0
2414,2414,False,,0.0,0.0,,0.0
2415,2415,False,,0.0,0.0,,0.0
2416,2416,False,,0.0,0.0,,0.0
2417,2417,True,Merchandise Giveaway,19746.27,9.55,Financial,35414.65
2418,2418,False,,0.0,0.0,,0.0
2419,2419,False,,0.0,0.0,,0.0
2420,2420,False,,0.0,0.0,,0.0
2421,2421,True,Food Voucher,13042.44,4.11,Tech,9223.16
2422,2422,False,,0.0,0.0,,0.0
2423,2423,True,Theme Night,15633.51,7.03,Financial,48125.27
2424,2424,False,,0.0,0.0,,0.0
2425,2425,True,Corporate Partner Night,5177.29,3.54,Auto,33944.04
2426,2426,True,Family Night,7638.12,5.17,Retail,46082.15
2427,2427,False,,0.0,0.0,,0.0
2428,2428,True,Corporate Partner Night,5425.57,3.44,Auto,6391.51
2429,2429,True,Merchandise Giveaway,20316.16,8.52,Auto,68297.35
2430,2430,False,,0.0,0.0,,0.0
2431,2431,True,Student Discount,3716.44,4.63,Beverage,34980.04
2432,2432,True,Food Voucher,10869.77,4.13,Retail,72598.63
2433,2433,True,Premium Experience,34092.69,4.62,Auto,37732.62
2434,2434,False,,0.0,0.0,,0.0
2435,2435,True,Merchandise Giveaway,24394.63,8.72,Auto,54580.82
2436,2436,True,Theme Night,15437.19,7.06,Beverage,8616.76
2437,2437,False,,0.0,0.0,,0.0
2438,2438,True,Corporate Partner Night,4818.19,3.45,Auto,62048.12
2439,2439,False,,0.0,0.0,,0.0
2440,2440,False,,0.0,0.0,,0.0
2441,2441,False,,0.0,0.0,,0.0
2442,2442,False,,0.0,0.0,,0.0
2443,2443,True,Corporate Partner Night,5440.55,3.21,Healthcare,32870.28
2444,2444,True,Premium Experience,32570.72,4.63,Retail,32678.72
2445,2445,True,Community Night,8167.9,4.72,Tech,39378.8
2446,2446,False,,0.0,0.0,,0.0
2447,2447,True,Premium Experience,31356.97,4.71,Tech,21274.81
2448,2448,False,,0.0,0.0,,0.0
2449,2449,False,,0.0,0.0,,0.0
2450,2450,True,Student Discount,3802.91,3.27,Retail,52271.18
2451,2451,True,Merchandise Giveaway,20708.7,9.22,Retail,41600.1
2452,2452,True,Student Discount,3755.17,4.09,Auto,71083.43
2453,2453,False,,0.0,0.0,,0.0
2454,2454,False,,0.0,0.0,,0.0
2455,2455,False,,0.0,0.0,,0.0
2456,2456,False,,0.0,0.0,,0.0
2457,2457,True,Theme Night,17894.51,6.79,Auto,69312.1
2458,2458,False,,0.0,0.0,,0.0
2459,2459,False,,0.0,0.0,,0.0
2460,2460,True,Theme Night,20236.74,6.45,Auto,21060.17
2461,2461,True,Corporate Partner Night,5000.39,2.17,Healthcare,15243.14
2462,2462,True,Student Discount,3787.17,3.64,Financial,8243.77
2463,2463,True,Premium Experience,26812.12,3.43,Financial,19461.64
2464,2464,True,Student Discount,3628.7,4.82,Tech,53164.92
2465,2465,True,Community Night,9619.68,5.11,Healthcare,16854.78
2466,2466,False,,0.0,0.0,,0.0
2467,2467,False,,0.0,0.0,,0.0
2468,2468,False,,0.0,0.0,,0.0
2469,2469,True,Food Voucher,13009.56,4.14,Healthcare,27330.94
2470,2470,False,,0.0,0.0,,0.0
2471,2471,False,,0.0,0.0,,0.0
2472,2472,True,Theme Night,16310.29,6.13,Financial,34075.2
2473,2473,False,,0.0,0.0,,0.0
2474,2474,True,Food Voucher,11110.28,4.06,Auto,72517.82
2475,2475,False,,0.0,0.0,,0.0
2476,2476,False,,0.0,0.0,,0.0
2477,2477,True,Corporate Partner Night,5069.98,2.23,Beverage,36304.7
2478,2478,False,,0.0,0.0,,0.0
2479,2479,False,,0.0,0.0,,0.0
2480,2480,True,Family Night,7046.0,6.57,Financial,8959.97
2481,2481,False,,0.0,0.0,,0.0
2482,2482,False,,0.0,0.0,,0.0
2483,2483,True,Theme Night,15749.78,6.41,Tech,60596.51
2484,2484,True,Corporate Partner Night,4731.28,3.34,Beverage,73011.19
2485,2485,False,,0.0,0.0,,0.0
2486,2486,False,,0.0,0.0,,0.0
2487,2487,False,,0.0,0.0,,0.0
2488,2488,False,,0.0,0.0,,0.0
2489,2489,False,,0.0,0.0,,0.0
2490,2490,True,Student Discount,3026.29,3.07,Retail,41681.51
2491,2491,False,,0.0,0.0,,0.0
2492,2492,False,,0.0,0.0,,0.0
2493,2493,True,Community Night,10027.96,5.79,Retail,30452.58
2494,2494,False,,0.0,0.0,,0.0
2495,2495,True,Family Night,9122.88,5.99,Retail,57634.45
2496,2496,True,Theme Night,18826.94,6.29,Beverage,50934.17
2497,2497,True,Theme Night,18944.61,6.93,Financial,63116.63
2498,2498,False,,0.0,0.0,,0.0
2499,2499,True,Premium Experience,28968.52,3.6,Auto,41586.29
2500,2500,False,,0.0,0.0,,0.0
2501,2501,False,,0.0,0.0,,0.0
2502,2502,False,,0.0,0.0,,0.0
2503,2503,False,,0.0,0.0,,0.0
2504,2504,False,,0.0,0.0,,0.0
2505,2505,False,,0.0,0.0,,0.0
2506,2506,True,Premium Experience,26578.44,4.54,Retail,20539.94
2507,2507,False,,0.0,0.0,,0.0
2508,2508,True,Premium Experience,28902.33,4.6,Tech,60490.4
2509,2509,False,,0.0,0.0,,0.0
2510,2510,True,Food Voucher,12622.6,5.07,Healthcare,39645.3
2511,2511,True,Food Voucher,13339.78,4.34,Tech,6313.37
2512,2512,True,Merchandise Giveaway,22741.96,9.69,Financial,54913.91
2513,2513,False,,0.0,0.0,,0.0
2514,2514,True,Food Voucher,11737.08,4.62,Tech,26885.94
2515,2515,False,,0.0,0.0,,0.0
2516,2516,True,Family Night,8450.06,6.21,Healthcare,61033.02
2517,2517,False,,0.0,0.0,,0.0
2518,2518,False,,0.0,0.0,,0.0
2519,2519,True,Premium Experience,34194.06,4.86,Tech,15642.79
2520,2520,True,Community Night,8774.63,5.04,Retail,74831.91
2521,2521,True,Merchandise Giveaway,18955.24,8.92,Financial,41022.3
2522,2522,False,,0.0,0.0,,0.0
2523,2523,False,,0.0,0.0,,0.0
2524,2524,True,Merchandise Giveaway,20788.53,8.92,Tech,69426.04
2525,2525,False,,0.0,0.0,,0.0
2526,2526,True,Family Night,7359.21,5.46,Financial,9969.43
2527,2527,True,Community Night,8251.51,4.21,Tech,50532.72
2528,2528,True,Student Discount,3235.44,4.51,Tech,73094.17
2529,2529,True,Community Night,9715.66,5.09,Tech,25379.6
2530,2530,True,Theme Night,17891.42,7.67,Tech,11254.77
2531,2531,True,Premium Experience,29769.26,4.28,Healthcare,12983.46
2532,2532,False,,0.0,0.0,,0.0
2533,2533,False,,0.0,0.0,,0.0
2534,2534,True,Merchandise Giveaway,25126.23,8.01,Beverage,25005.52
2535,2535,True,Theme Night,18364.13,7.28,Tech,14825.21
2536,2536,True,Corporate Partner Night,4327.24,2.07,Financial,23476.47
2537,2537,False,,0.0,0.0,,0.0
2538,2538,True,Premium Experience,31457.81,4.67,Retail,65511.72
2539,2539,True,Premium Experience,27914.31,4.19,Beverage,68597.97
2540,2540,True,Student Discount,3670.3,4.31,Retail,55139.98
2541,2541,True,Theme Night,19583.69,7.18,Auto,7745.46
2542,2542,True,Family Night,8900.85,5.01,Tech,8400.05
2543,2543,True,Community Night,8957.67,4.61,Auto,53527.88
2544,2544,True,Corporate Partner Night,4892.5,3.45,Tech,6090.9
2545,2545,True,Theme Night,15443.95,6.67,Auto,30643.1
2546,2546,False,,0.0,0.0,,0.0
2547,2547,True,Merchandise Giveaway,25173.28,8.09,Beverage,61967.02
2548,2548,True,Merchandise Giveaway,22933.85,8.96,Healthcare,44529.41
2549,2549,True,Community Night,9143.9,5.66,Beverage,43389.71
2550,2550,True,Premium Experience,29008.42,3.77,Retail,10181.42
2551,2551,False,,0.0,0.0,,0.0
2552,2552,True,Student Discount,3435.84,3.08,Financial,33800.93
2553,2553,True,Student Discount,3032.89,3.63,Beverage,50537.39
2554,2554,False,,0.0,0.0,,0.0
2555,2555,True,Merchandise Giveaway,24848.97,9.04,Retail,68159.07
2556,2556,True,Food Voucher,12535.53,4.9,Tech,56645.47
2557,2557,True,Corporate Partner Night,4453.78,2.03,Retail,31468.39
2558,2558,True,Food Voucher,10371.91,4.86,Financial,56606.39
2559,2559,False,,0.0,0.0,,0.0
2560,2560,True,Family Night,7373.3,5.9,Financial,16904.71
2561,2561,True,Community Night,9299.3,5.98,Retail,48951.65
2562,2562,True,Student Discount,3884.17,4.83,Tech,43816.73
2563,2563,True,Premium Experience,26786.77,3.11,Tech,19820.66
2564,2564,True,Community Night,10198.57,5.32,Healthcare,53613.32
2565,2565,False,,0.0,0.0,,0.0
2566,2566,False,,0.0,0.0,,0.0
2567,2567,False,,0.0,0.0,,0.0
2568,2568,False,,0.0,0.0,,0.0
2569,2569,False,,0.0,0.0,,0.0
2570,2570,False,,0.0,0.0,,0.0
2571,2571,True,Premium Experience,30632.38,3.85,Healthcare,27261.98
2572,2572,False,,0.0,0.0,,0.0
2573,2573,True,Corporate Partner Night,4486.01,3.52,Auto,65916.2
2574,2574,False,,0.0,0.0,,0.0
2575,2575,False,,0.0,0.0,,0.0
2576,2576,True,Theme Night,19798.29,7.61,Auto,44132.7
2577,2577,False,,0.0,0.0,,0.0
2578,2578,True,Premium Experience,34190.24,4.26,Retail,44627.01
2579,2579,False,,0.0,0.0,,0.0
2580,2580,False,,0.0,0.0,,0.0
2581,2581,True,Theme Night,16767.35,6.66,Beverage,36912.13
2582,2582,False,,0.0,0.0,,0.0
2583,2583,True,Student Discount,3801.88,3.73,Auto,20229.32
2584,2584,True,Corporate Partner Night,5408.86,3.57,Tech,65946.56
2585,2585,False,,0.0,0.0,,0.0
2586,2586,True,Food Voucher,10558.17,4.29,Financial,5888.63
2587,2587,True,Community Night,9100.24,4.78,Retail,21617.05
2588,2588,False,,0.0,0.0,,0.0
2589,2589,False,,0.0,0.0,,0.0
2590,2590,False,,0.0,0.0,,0.0
2591,2591,False,,0.0,0.0,,0.0
2592,2592,True,Theme Night,17421.96,7.98,Beverage,10942.71
2593,2593,True,Food Voucher,10603.05,4.24,Tech,9808.76
2594,2594,True,Merchandise Giveaway,18960.71,9.0,Financial,56131.53
2595,2595,False,,0.0,0.0,,0.0
2596,2596,False,,0.0,0.0,,0.0
2597,2597,False,,0.0,0.0,,0.0
2598,2598,True,Merchandise Giveaway,24230.63,8.12,Retail,26307.33
2599,2599,True,Family Night,7419.39,5.59,Financial,54456.75
2600,2600,False,,0.0,0.0,,0.0
2601,2601,False,,0.0,0.0,,0.0
2602,2602,True,Merchandise Giveaway,19696.96,8.19,Tech,57478.55
2603,2603,True,Community Night,8990.26,4.26,Retail,18493.35
2604,2604,False,,0.0,0.0,,0.0
2605,2605,True,Family Night,9138.63,6.38,Retail,21485.88
2606,2606,True,Theme Night,15631.03,7.88,Beverage,47246.12
2607,2607,True,Corporate Partner Night,4364.63,3.04,Auto,18704.69
