game_id,arena_capacity,actual_attendance,capacity_pct,expected_attendance_baseline,attendance_variance,attendance_tier
2046,19812,19812,100.0,19812,0,Sellout
2047,19812,19465,98.25,19812,-347,Sellout
2048,19812,19812,100.0,19812,0,Sellout
2049,19812,17525,88.46,17970,-445,High
2050,19812,18106,91.39,18716,-610,High
2051,18203,14706,80.79,15390,-684,Medium
2052,18203,15863,87.14,16099,-236,Medium
2053,18203,17936,98.53,17225,711,Sellout
2054,18203,15815,86.88,16166,-351,Medium
2055,18203,16260,89.33,15481,779,High
2056,18203,15674,86.11,16196,-522,Medium
2057,18203,17690,97.18,17750,-60,Sellout
2058,18203,16457,90.41,16843,-386,High
2059,18203,18174,99.84,16855,1319,Sellout
2060,18203,15844,87.04,15468,376,Medium
2061,18203,16887,92.77,16680,207,High
2062,18203,16244,89.24,16448,-204,High
2063,18203,17812,97.85,18203,-391,Sellout
2064,18203,15894,87.32,16627,-733,Medium
2065,18203,18203,100.0,17550,653,Sellout
2066,18203,14908,81.9,16083,-1175,Medium
2067,18203,15384,84.51,15648,-264,Medium
2068,18203,16251,89.28,15608,643,High
2069,18203,15904,87.37,17124,-1220,Medium
2070,18203,17328,95.19,17199,129,Sellout
2071,18203,15446,84.85,16080,-634,Medium
2072,18203,15207,83.54,15187,20,Medium
2073,18203,16542,90.88,16664,-122,High
2074,18203,15834,86.99,17476,-1642,Medium
2075,18203,17293,95.0,16828,465,Sellout
2076,18203,16519,90.75,17238,-719,High
2077,18203,15456,84.91,15855,-399,Medium
2078,18203,16331,89.72,16294,37,High
2079,18203,18091,99.38,17818,273,Sellout
2080,18203,18203,100.0,17969,234,Sellout
2081,18203,16453,90.39,15877,576,High
2082,18203,13391,73.56,15187,-1796,Low
2083,18203,16497,90.63,16145,352,High
2084,18203,16708,91.79,16700,8,High
2085,18203,16147,88.71,16550,-403,High
2086,18203,16163,88.79,15972,191,High
2087,18203,16034,88.08,15364,670,High
2088,18203,15177,83.38,15815,-638,Medium
2089,18203,16208,89.04,15187,1021,High
2090,18203,16948,93.11,16113,835,High
2091,18203,16368,89.92,16099,269,High
2092,18846,15591,82.73,16513,-922,Medium
2093,18846,17455,92.62,15830,1625,High
2094,18846,17337,91.99,17123,214,High
2095,18846,18156,96.34,18044,112,Sellout
2096,18846,15993,84.86,15907,86,Medium
2097,18846,18123,96.16,17706,417,Sellout
2098,18846,17956,95.28,17257,699,Sellout
2099,18846,16457,87.32,16476,-19,Medium
2100,18846,16851,89.41,17787,-936,High
2101,18846,18065,95.86,17285,780,Sellout
2102,18846,18608,98.74,18846,-238,Sellout
2103,18846,15929,84.52,16686,-757,Medium
2104,18846,17376,92.2,17424,-48,High
2105,18846,18067,95.87,18410,-343,Sellout
2106,18846,16699,88.61,16412,287,High
2107,18846,17078,90.62,16648,430,High
2108,18846,16254,86.25,16608,-354,Medium
2109,18846,16291,86.44,16200,91,Medium
2110,18846,16369,86.86,16735,-366,Medium
2111,18846,18846,100.0,18846,0,Sellout
2112,18846,17338,92.0,16968,370,High
2113,18846,18846,100.0,18832,14,Sellout
2114,18846,16031,85.06,16245,-214,Medium
2115,18846,16576,87.96,16381,195,Medium
2116,18846,16714,88.69,16329,385,High
2117,18846,16589,88.02,16024,565,High
2118,18846,18545,98.4,18045,500,Sellout
2119,18846,15410,81.77,15502,-92,Medium
2120,18846,15217,80.74,16083,-866,Medium
2121,18846,16625,88.22,16247,378,High
2122,18846,17499,92.85,17158,341,High
2123,18846,17974,95.37,18803,-829,Sellout
2124,18846,18077,95.92,17439,638,Sellout
2125,18846,16352,86.77,16234,118,Medium
2126,18846,15608,82.82,15705,-97,Medium
2127,18846,17919,95.08,17758,161,Sellout
2128,18846,17980,95.4,17278,702,Sellout
2129,18846,17783,94.36,16608,1175,High
2130,18846,16687,88.54,16727,-40,High
2131,18846,17706,93.95,17880,-174,High
2132,18846,17509,92.91,17051,458,High
2133,20478,19443,94.95,20478,-1035,High
2134,20478,20036,97.84,19329,707,Sellout
2135,20478,19777,96.58,20478,-701,Sellout
2136,20478,18367,89.69,19493,-1126,High
2137,20478,19907,97.21,18635,1272,Sellout
2138,20478,19181,93.67,20478,-1297,High
2139,20478,20478,100.0,20141,337,Sellout
2140,20478,20478,100.0,20478,0,Sellout
2141,20478,19438,94.92,19160,278,High
2142,20478,18660,91.12,18163,497,High
2143,20478,17705,86.46,18994,-1289,Medium
2144,20478,19509,95.27,19912,-403,Sellout
2145,20478,20478,100.0,20478,0,Sellout
2146,20478,18720,91.42,18450,270,High
2147,20478,19095,93.25,18731,364,High
2148,20478,20081,98.06,19811,270,Sellout
2149,20478,20478,100.0,20478,0,Sellout
2150,20478,19886,97.11,20478,-592,Sellout
2151,20478,19311,94.3,19023,288,High
2152,20478,18450,90.1,19381,-931,High
2153,20478,18669,91.17,18968,-299,High
2154,20478,19555,95.49,18415,1140,Sellout
2155,20478,19136,93.45,20417,-1281,High
2156,20478,19352,94.5,19454,-102,High
2157,20478,20478,100.0,20128,350,Sellout
2158,20478,20478,100.0,20134,344,Sellout
2159,20478,19409,94.78,19159,250,High
2160,20478,20332,99.29,20478,-146,Sellout
2161,20478,20478,100.0,19916,562,Sellout
2162,20478,19149,93.51,20152,-1003,High
2163,20478,19299,94.24,18731,568,High
2164,20478,19023,92.89,18897,126,High
2165,20478,20243,98.85,20478,-235,Sellout
2166,20478,18920,92.39,19238,-318,High
2167,20478,20478,100.0,20478,0,Sellout
2168,20478,18247,89.11,19198,-951,High
2169,20478,18840,92.0,20282,-1442,High
2170,20478,18766,91.64,19289,-523,High
2171,20478,19894,97.15,19556,338,Sellout
2172,20478,20149,98.39,18982,1167,Sellout
2173,20478,20478,100.0,20478,0,Sellout
2174,17125,13540,79.07,14656,-1116,Medium
2175,17125,14419,84.2,14354,65,Medium
2176,17125,17125,100.0,16767,358,Sellout
2177,17125,17125,100.0,17125,0,Sellout
2178,17125,17125,100.0,17125,0,Sellout
2179,17125,14284,83.41,15567,-1283,Medium
2180,17125,13415,78.34,14334,-919,Medium
2181,17125,15230,88.93,15321,-91,High
2182,17125,16457,96.1,15681,776,Sellout
2183,17125,14978,87.46,15519,-541,Medium
2184,17125,15467,90.32,15327,140,High
2185,17125,15424,90.07,15311,113,High
2186,17125,15760,92.03,16474,-714,High
2187,17125,16549,96.64,17053,-504,Sellout
2188,17125,16573,96.78,16591,-18,Sellout
2189,17125,14806,86.46,15057,-251,Medium
2190,17125,15387,89.85,14825,562,High
2191,17125,14611,85.32,14900,-289,Medium
2192,17125,17125,100.0,16521,604,Sellout
2193,17125,15431,90.11,15678,-247,High
2194,17125,16233,94.79,16217,16,High
2195,17125,17125,100.0,17125,0,Sellout
2196,17125,15327,89.5,15401,-74,High
2197,17125,14305,83.53,14597,-292,Medium
2198,17125,16343,95.43,16391,-48,Sellout
2199,17125,17125,100.0,17125,0,Sellout
2200,17125,16154,94.33,15927,227,High
2201,17125,15534,90.71,17003,-1469,High
2202,17125,14251,83.22,14745,-494,Medium
2203,17125,15083,88.08,15572,-489,High
2204,17125,17125,100.0,17029,96,Sellout
2205,17125,16154,94.33,17125,-971,High
2206,17125,15829,92.43,15637,192,High
2207,17125,14294,83.47,13858,436,Medium
2208,17125,15955,93.17,15519,436,High
2209,17125,16803,98.12,16861,-58,Sellout
2210,17125,16360,95.53,17125,-765,Sellout
2211,17125,14448,84.37,14624,-176,Medium
2212,17125,16475,96.2,15465,1010,Sellout
2213,17125,15629,91.26,16038,-409,High
2214,17125,17125,100.0,16229,896,Sellout
2215,19393,17849,92.04,17220,629,High
2216,19393,16675,85.98,16786,-111,Medium
2217,19393,15976,82.38,15801,175,Medium
2218,19393,19386,99.96,19096,290,Sellout
2219,19393,15878,81.87,16326,-448,Medium
2220,19393,17796,91.77,18117,-321,High
2221,19393,18980,97.87,17433,1547,Sellout
2222,19393,19271,99.37,18113,1158,Sellout
2223,19393,17703,91.29,17996,-293,High
2224,19393,16808,86.67,17412,-604,Medium
2225,19393,15587,80.37,16823,-1236,Medium
2226,19393,19004,97.99,17331,1673,Sellout
2227,19393,19393,100.0,19269,124,Sellout
2228,19393,18242,94.06,17275,967,High
2229,19393,16955,87.43,17376,-421,Medium
2230,19393,16866,86.97,17339,-473,Medium
2231,19393,18574,95.78,19288,-714,Sellout
2232,19393,15677,80.84,18128,-2451,Medium
2233,19393,16858,86.93,17537,-679,Medium
2234,19393,19288,99.46,19040,248,Sellout
2235,19393,17609,90.8,17416,193,High
2236,19393,17842,92.0,18320,-478,High
2237,19393,19393,100.0,19072,321,Sellout
2238,19393,16055,82.79,16578,-523,Medium
2239,19393,18093,93.3,17497,596,High
2240,19393,17552,90.51,16967,585,High
2241,19393,18039,93.02,17403,636,High
2242,19393,19112,98.55,19055,57,Sellout
2243,19393,18959,97.76,19393,-434,Sellout
2244,19393,16222,83.65,17147,-925,Medium
2245,19393,14451,74.52,16133,-1682,Low
2246,19393,18370,94.72,17783,587,High
2247,19393,17165,88.51,18473,-1308,High
2248,19393,16906,87.18,17011,-105,Medium
2249,19393,18636,96.1,18467,169,Sellout
2250,19393,16632,85.76,17461,-829,Medium
2251,19393,17064,87.99,17160,-96,Medium
2252,19393,18032,92.98,17785,247,High
2253,19393,18782,96.85,18994,-212,Sellout
2254,19393,19309,99.57,18952,357,Sellout
2255,19393,17946,92.54,18291,-345,High
2256,17608,15521,88.15,15717,-196,High
2257,17608,15523,88.16,16149,-626,High
2258,17608,17608,100.0,17608,0,Sellout
2259,17608,16253,92.3,16249,4,High
2260,17608,14525,82.49,15176,-651,Medium
2261,17608,16487,93.63,16185,302,High
2262,17608,13240,75.19,14976,-1736,Medium
2263,17608,17608,100.0,17576,32,Sellout
2264,17608,13824,78.51,14823,-999,Medium
2265,17608,17608,100.0,17477,131,Sellout
2266,17608,16131,91.61,15694,437,High
2267,17608,15179,86.21,14465,714,Medium
2268,17608,16426,93.29,17219,-793,High
2269,17608,17022,96.67,17165,-143,Sellout
2270,17608,17608,100.0,17608,0,Sellout
2271,17608,15191,86.27,14890,301,Medium
2272,17608,14713,83.56,14121,592,Medium
2273,17608,15812,89.8,15354,458,High
2274,17608,17608,100.0,17361,247,Sellout
2275,17608,17453,99.12,17107,346,Sellout
2276,17608,15336,87.1,14854,482,Medium
2277,17608,16216,92.09,16202,14,High
2278,17608,16320,92.69,15513,807,High
2279,17608,17071,96.95,17125,-54,Sellout
2280,17608,16593,94.24,17608,-1015,High
2281,17608,17561,99.73,16684,877,Sellout
2282,17608,15207,86.36,14877,330,Medium
2283,17608,14813,84.13,14918,-105,Medium
2284,17608,16015,90.95,15934,81,High
2285,17608,16506,93.74,15445,1061,High
2286,17608,16510,93.76,16439,71,High
2287,17608,16168,91.82,15098,1070,High
2288,17608,15737,89.37,15405,332,High
2289,17608,15164,86.12,15419,-255,Medium
2290,17608,15204,86.35,16127,-923,Medium
2291,17608,15863,90.09,15798,65,High
2292,17608,16508,93.75,15582,926,High
2293,17608,13894,78.91,14295,-401,Medium
2294,17608,15359,87.23,15101,258,Medium
2295,17608,16499,93.7,15418,1081,High
2296,17608,16412,93.21,17608,-1196,High
2297,18418,17433,94.65,17140,293,High
2298,18418,16500,89.59,16092,408,High
2299,18418,17501,95.02,17239,262,Sellout
2300,18418,13956,75.77,15212,-1256,Medium
2301,18418,16813,91.29,17372,-559,High
2302,18418,14467,78.55,16004,-1537,Medium
2303,18418,15346,83.32,16317,-971,Medium
2304,18418,16600,90.13,15979,621,High
2305,18418,17586,95.48,17829,-243,Sellout
2306,18418,17132,93.02,16529,603,High
2307,18418,18418,100.0,18418,0,Sellout
2308,18418,16751,90.95,17578,-827,High
2309,18418,16693,90.63,16568,125,High
2310,18418,15644,84.94,16813,-1169,Medium
2311,18418,15775,85.65,15573,202,Medium
2312,18418,18133,98.45,17821,312,Sellout
2313,18418,18142,98.5,18309,-167,Sellout
2314,18418,15817,85.88,17057,-1240,Medium
2315,18418,16819,91.32,17915,-1096,High
2316,18418,17429,94.63,15556,1873,High
2317,18418,18303,99.38,17845,458,Sellout
2318,18418,17242,93.61,17447,-205,High
2319,18418,18418,100.0,17983,435,Sellout
2320,18418,16541,89.81,15457,1084,High
2321,18418,17896,97.17,17005,891,Sellout
2322,18418,17279,93.82,17422,-143,High
2323,18418,17039,92.51,17285,-246,High
2324,18418,17765,96.45,17179,586,Sellout
2325,18418,15974,86.73,16148,-174,Medium
2326,18418,16783,91.12,15900,883,High
2327,18418,16740,90.89,16657,83,High
2328,18418,17754,96.39,17169,585,Sellout
2329,18418,18418,100.0,17988,430,Sellout
2330,18418,15324,83.2,16281,-957,Medium
2331,18418,15724,85.37,15617,107,Medium
2332,18418,17393,94.43,16547,846,High
2333,18418,15962,86.67,16556,-594,Medium
2334,18418,18382,99.8,18418,-36,Sellout
2335,18418,18418,100.0,18263,155,Sellout
2336,18418,16868,91.58,15743,1125,High
2337,18418,12945,70.28,15539,-2594,Low
2338,19800,18981,95.86,18032,949,Sellout
2339,19800,18109,91.46,19800,-1691,High
2340,19800,19255,97.25,19305,-50,Sellout
2341,19800,16821,84.95,17919,-1098,Medium
2342,19800,17201,86.87,17635,-434,Medium
2343,19800,17631,89.05,17548,83,High
2344,19800,17971,90.76,17551,420,High
2345,19800,19800,100.0,18702,1098,Sellout
2346,19800,16731,84.5,17796,-1065,Medium
2347,19800,19247,97.21,18331,916,Sellout
2348,19800,18598,93.93,18818,-220,High
2349,19800,18374,92.8,18577,-203,High
2350,19800,19800,100.0,19082,718,Sellout
2351,19800,19800,100.0,19800,0,Sellout
2352,19800,18367,92.76,19699,-1332,High
2353,19800,17470,88.23,17533,-63,High
2354,19800,16363,82.64,16955,-592,Medium
2355,19800,18362,92.74,18706,-344,High
2356,19800,18258,92.21,18362,-104,High
2357,19800,19562,98.8,19195,367,Sellout
2358,19800,17012,85.92,18006,-994,Medium
2359,19800,17215,86.94,17391,-176,Medium
2360,19800,17591,88.84,17903,-312,High
2361,19800,18611,93.99,18307,304,High
2362,19800,19678,99.38,19720,-42,Sellout
2363,19800,17407,87.91,16665,742,Medium
2364,19800,16839,85.05,16635,204,Medium
2365,19800,17199,86.86,16721,478,Medium
2366,19800,19800,100.0,19800,0,Sellout
2367,19800,16839,85.05,17749,-910,Medium
2368,19800,17685,89.32,17982,-297,High
2369,19800,16276,82.2,16806,-530,Medium
2370,19800,18718,94.54,18117,601,High
2371,19800,18584,93.86,17909,675,High
2372,19800,19444,98.2,19509,-65,Sellout
2373,19800,17096,86.34,16981,115,Medium
2374,19800,17018,85.95,18268,-1250,Medium
2375,19800,16619,83.93,16928,-309,Medium
2376,19800,14663,74.06,16645,-1982,Low
2377,19800,19550,98.74,18909,641,Sellout
2378,19800,19800,100.0,18723,1077,Sellout
2379,18206,16006,87.92,16395,-389,Medium
2380,18206,17225,94.61,17058,167,High
2381,18206,15699,86.23,15395,304,Medium
2382,18206,15786,86.71,16614,-828,Medium
2383,18206,16200,88.98,16295,-95,High
2384,18206,16343,89.77,16002,341,High
2385,18206,16246,89.23,16123,123,High
2386,18206,15495,85.11,15452,43,Medium
2387,18206,17988,98.8,18204,-216,Sellout
2388,18206,16039,88.1,16633,-594,High
2389,18206,17322,95.14,16830,492,Sellout
2390,18206,18018,98.97,16736,1282,Sellout
2391,18206,14550,79.92,16010,-1460,Medium
2392,18206,13818,75.9,15386,-1568,Medium
2393,18206,16044,88.12,16928,-884,High
2394,18206,17491,96.07,17813,-322,Sellout
2395,18206,15631,85.86,15822,-191,Medium
2396,18206,16234,89.17,16141,93,High
2397,18206,16150,88.71,16097,53,High
2398,18206,17186,94.4,17287,-101,High
2399,18206,18206,100.0,17734,472,Sellout
2400,18206,15599,85.68,16273,-674,Medium
2401,18206,16126,88.58,15465,661,High
2402,18206,17876,98.19,16431,1445,Sellout
2403,18206,15315,84.12,16386,-1071,Medium
2404,18206,15768,86.61,17188,-1420,Medium
2405,18206,16347,89.79,16211,136,High
2406,18206,16638,91.39,16167,471,High
2407,18206,15982,87.78,15955,27,Medium
2408,18206,15238,83.7,16786,-1548,Medium
2409,18206,16139,88.65,17368,-1229,High
2410,18206,18018,98.97,18206,-188,Sellout
2411,18206,17491,96.07,17188,303,Sellout
2412,18206,16617,91.27,16875,-258,High
2413,18206,15565,85.49,15409,156,Medium
2414,18206,17472,95.97,17337,135,Sellout
2415,18206,17866,98.13,17188,678,Sellout
2416,18206,15959,87.66,16804,-845,Medium
2417,18206,17341,95.25,17277,64,Sellout
2418,18206,17784,97.68,16736,1048,Sellout
2419,18206,13788,75.73,14363,-575,Medium
2420,20356,17648,86.7,18158,-510,Medium
2421,20356,18936,93.02,18865,71,High
2422,20356,17325,85.11,18186,-861,Medium
2423,20356,17384,85.4,18332,-948,Medium
2424,20356,16418,80.65,16700,-282,Medium
2425,20356,18962,93.15,19161,-199,High
2426,20356,20356,100.0,20356,0,Sellout
2427,20356,17945,88.16,18675,-730,High
2428,20356,17850,87.69,17825,25,Medium
2429,20356,19907,97.79,18902,1005,Sellout
2430,20356,18098,88.91,17141,957,High
2431,20356,20009,98.3,20098,-89,Sellout
2432,20356,19111,93.88,18957,154,High
2433,20356,18450,90.64,19187,-737,High
2434,20356,17786,87.37,17551,235,Medium
2435,20356,20356,100.0,20356,0,Sellout
2436,20356,20356,100.0,20193,163,Sellout
2437,20356,18122,89.03,18140,-18,High
2438,20356,20134,98.91,19853,281,Sellout
2439,20356,16389,80.51,16988,-599,Medium
2440,20356,17553,86.23,18310,-757,Medium
2441,20356,17903,87.95,18200,-297,Medium
2442,20356,18453,90.65,18232,221,High
2443,20356,19162,94.13,18574,588,High
2444,20356,18108,88.96,18173,-65,High
2445,20356,20068,98.59,19710,358,Sellout
2446,20356,15763,77.44,17840,-2077,Medium
2447,20356,18921,92.95,18782,139,High
2448,20356,17461,85.78,17966,-505,Medium
2449,20356,18138,89.1,19156,-1018,High
2450,20356,19173,94.19,18804,369,High
2451,20356,20356,100.0,19602,754,Sellout
2452,20356,19978,98.14,19989,-11,Sellout
2453,20356,19575,96.16,18858,717,Sellout
2454,20356,18236,89.59,18576,-340,High
2455,20356,19407,95.34,17735,1672,Sellout
2456,20356,15885,78.04,17168,-1283,Medium
2457,20356,18530,91.03,18612,-82,High
2458,20356,18570,91.23,17958,612,High
2459,20356,18120,89.02,18145,-25,High
2460,20356,19422,95.41,18301,1121,Sellout
2461,19621,15680,79.91,17307,-1627,Medium
2462,19621,17127,87.29,17214,-87,Medium
2463,19621,17116,87.23,17312,-196,Medium
2464,19621,18307,93.3,18393,-86,High
2465,19621,18068,92.09,19311,-1243,High
2466,19621,17197,87.65,17426,-229,Medium
2467,19621,18671,95.16,18936,-265,Sellout
2468,19621,16005,81.57,15815,190,Medium
2469,19621,19455,99.15,18593,862,Sellout
2470,19621,16723,85.23,16635,88,Medium
2471,19621,18076,92.13,17748,328,High
2472,19621,19621,100.0,19199,422,Sellout
2473,19621,18226,92.89,17292,934,High
2474,19621,17185,87.58,19056,-1871,Medium
2475,19621,19136,97.53,18510,626,Sellout
2476,19621,17682,90.12,17061,621,High
2477,19621,17891,91.18,18097,-206,High
2478,19621,17324,88.29,17684,-360,High
2479,19621,16538,84.29,17424,-886,Medium
2480,19621,16578,84.49,18102,-1524,Medium
2481,19621,18558,94.58,17891,667,High
2482,19621,17119,87.25,16519,600,Medium
2483,19621,19588,99.83,19621,-33,Sellout
2484,19621,18209,92.8,17652,557,High
2485,19621,17727,90.35,16924,803,High
2486,19621,15364,78.3,16773,-1409,Medium
2487,19621,19054,97.11,18859,195,Sellout
2488,19621,18604,94.82,18794,-190,High
2489,19621,17254,87.94,16915,339,Medium
2490,19621,17561,89.5,17415,146,High
2491,19621,17371,88.53,16767,604,High
2492,19621,18249,93.01,19491,-1242,High
2493,19621,19621,100.0,19518,103,Sellout
2494,19621,17837,90.91,18248,-411,High
2495,19621,16178,82.45,16284,-106,Medium
2496,19621,16102,82.07,17483,-1381,Medium
2497,19621,17919,91.33,18001,-82,High
2498,19621,17467,89.02,17481,-14,High
2499,19621,18363,93.59,18426,-63,High
2500,19621,15940,81.24,16518,-578,Medium
2501,19621,16163,82.38,17120,-957,Medium
2502,19156,19156,100.0,19156,0,Sellout
2503,19156,17982,93.87,19156,-1174,High
2504,19156,19156,100.0,19156,0,Sellout
2505,19156,19156,100.0,18490,666,Sellout
2506,19156,19156,100.0,18373,783,Sellout
2507,19156,16434,85.79,17264,-830,Medium
2508,19156,19156,100.0,19156,0,Sellout
2509,19156,17827,93.06,18258,-431,High
2510,19156,19156,100.0,19156,0,Sellout
2511,19156,18834,98.32,18533,301,Sellout
2512,19156,19156,100.0,19156,0,Sellout
2513,19156,16063,83.85,16760,-697,Medium
2514,19156,18052,94.24,18335,-283,High
2515,19156,18071,94.34,18587,-516,High
2516,19156,19156,100.0,19156,0,Sellout
2517,19156,18793,98.11,18772,21,Sellout
2518,19156,17092,89.23,17517,-425,High
2519,19156,18661,97.42,19155,-494,Sellout
2520,19156,19156,100.0,19156,0,Sellout
2521,19156,19156,100.0,19156,0,Sellout
2522,19156,16353,85.37,16976,-623,Medium
2523,19156,18944,98.89,18986,-42,Sellout
2524,19156,18434,96.23,19096,-662,Sellout
2525,19156,19156,100.0,18283,873,Sellout
2526,19156,18607,97.13,19156,-549,Sellout
2527,19156,18145,94.72,17951,194,High
2528,19156,18816,98.23,18475,341,Sellout
2529,19156,17750,92.66,18260,-510,High
2530,19156,18879,98.55,19156,-277,Sellout
2531,19156,19156,100.0,19156,0,Sellout
2532,19156,17925,93.57,18587,-662,High
2533,19156,17564,91.69,17420,144,High
2534,19156,18107,94.52,18758,-651,High
2535,19156,19156,100.0,19156,0,Sellout
2536,19156,17079,89.16,18661,-1582,High
2537,19156,17220,89.89,17839,-619,High
2538,19156,18274,95.4,18596,-322,Sellout
2539,19156,19156,100.0,19156,0,Sellout
2540,19156,17372,90.69,18787,-1415,High
2541,19156,19156,100.0,19156,0,Sellout
2542,19156,19156,100.0,19156,0,Sellout
2543,17732,14958,84.36,16225,-1267,Medium
2544,17732,16101,90.8,15719,382,High
2545,17732,15572,87.82,16232,-660,Medium
2546,17732,16236,91.56,15831,405,High
2547,17732,17732,100.0,17732,0,Sellout
2548,17732,17732,100.0,17344,388,Sellout
