concession_id,game_id,category,units_sold,avg_unit_price,gross_revenue,estimated_cost,gross_margin,per_cap_spend,recommended_inventory_units
9634,1927,Combo Meals,16616,18.0,299098.13,104684.35,194413.78,17.54,19939
9635,1927,Premium Dining,13048,35.0,456693.29,182677.32,274015.97,26.78,15657
9636,1928,Food,18072,12.0,216868.0,82409.84,134458.16,11.93,21686
9637,1928,Beverage,18864,9.0,169783.62,37352.4,132431.22,9.34,22636
9638,1928,Snacks,15964,6.0,95789.32,28736.8,67052.52,5.27,19156
9639,1928,Combo Meals,16165,18.0,290985.02,101844.76,189140.26,16.01,19398
9640,1928,Premium Dining,12990,35.0,454651.58,181860.63,272790.95,25.01,15588
9641,1929,Food,17290,12.0,207490.23,78846.29,128643.94,10.96,20748
9642,1929,Beverage,20783,9.0,187054.55,41152.0,145902.55,9.88,24939
9643,1929,Snacks,17027,6.0,102166.48,30649.94,71516.54,5.39,20432
9644,1929,Combo Meals,17045,18.0,306822.51,107387.88,199434.63,16.2,20454
9645,1929,Premium Dining,14822,35.0,518789.78,207515.91,311273.87,27.39,17786
9646,1930,Food,12728,12.0,152747.57,58044.08,94703.49,10.24,14000
9647,1930,Beverage,15100,9.0,135902.18,29898.48,106003.7,9.11,16610
9648,1930,Snacks,11947,6.0,71682.92,21504.88,50178.04,4.81,13141
9649,1930,Combo Meals,12966,18.0,233401.89,81690.66,151711.23,15.65,14262
9650,1930,Premium Dining,10710,35.0,374878.75,149951.5,224927.25,25.13,11781
9651,1931,Food,13808,12.0,165696.64,62964.72,102731.92,10.65,15188
9652,1931,Beverage,15224,9.0,137023.42,30145.15,106878.27,8.81,16746
9653,1931,Snacks,12898,6.0,77392.09,23217.63,54174.46,4.98,14187
9654,1931,Combo Meals,13421,18.0,241580.76,84553.27,157027.49,15.53,14763
9655,1931,Premium Dining,11155,35.0,390452.33,156180.93,234271.4,25.1,12270
9656,1932,Food,10479,12.0,125759.65,47788.67,77970.98,9.46,11002
9657,1932,Beverage,12221,9.0,109992.43,24198.33,85794.1,8.28,12832
9658,1932,Snacks,11229,6.0,67374.76,20212.43,47162.33,5.07,11790
9659,1932,Combo Meals,10668,18.0,192035.79,67212.53,124823.26,14.45,11201
9660,1932,Premium Dining,8498,35.0,297464.23,118985.69,178478.54,22.38,8922
9661,1933,Food,15597,12.0,187171.49,71125.17,116046.32,10.85,17936
9662,1933,Beverage,17523,9.0,157714.17,34697.12,123017.05,9.14,20151
9663,1933,Snacks,14627,6.0,87763.5,26329.05,61434.45,5.09,16821
9664,1933,Combo Meals,15519,18.0,279346.07,97771.12,181574.95,16.19,17846
9665,1933,Premium Dining,12799,35.0,447972.88,179189.15,268783.73,25.97,14718
9666,1934,Food,15818,12.0,189818.7,72131.11,117687.59,10.86,18190
9667,1934,Beverage,18884,9.0,169962.18,37391.68,132570.5,9.73,21716
9668,1934,Snacks,15275,6.0,91654.53,27496.36,64158.17,5.25,17566
9669,1934,Combo Meals,16402,18.0,295238.81,103333.58,191905.23,16.9,18862
9670,1934,Premium Dining,13120,35.0,459224.47,183689.79,275534.68,26.28,15087
9671,1935,Food,13595,12.0,163145.08,61995.13,101149.95,10.2,14954
9672,1935,Beverage,15105,9.0,135950.49,29909.11,106041.38,8.5,16615
9673,1935,Snacks,13213,6.0,79281.29,23784.39,55496.9,4.96,14534
9674,1935,Combo Meals,14186,18.0,255350.93,89372.83,165978.1,15.97,15604
9675,1935,Premium Dining,11555,35.0,404455.41,161782.16,242673.25,25.29,12710
9676,1936,Food,13477,12.0,161734.37,61459.06,100275.31,9.92,14824
9677,1936,Beverage,15653,9.0,140878.84,30993.34,109885.5,8.64,17218
9678,1936,Snacks,13112,6.0,78676.42,23602.93,55073.49,4.82,14423
9679,1936,Combo Meals,13320,18.0,239773.42,83920.7,155852.72,14.7,14652
9680,1936,Premium Dining,11035,35.0,386227.53,154491.01,231736.52,23.68,12138
9681,1937,Food,14302,12.0,171631.54,65219.99,106411.55,10.11,16447
9682,1937,Beverage,16365,9.0,147286.96,32403.13,114883.83,8.68,18819
9683,1937,Snacks,14493,6.0,86962.73,26088.82,60873.91,5.12,16666
9684,1937,Combo Meals,14294,18.0,257308.85,90058.1,167250.75,15.16,16438
9685,1937,Premium Dining,11478,35.0,401737.26,160694.9,241042.36,23.67,13199
9686,1938,Food,17204,12.0,206449.45,78450.79,127998.66,11.33,20644
9687,1938,Beverage,19205,9.0,172847.25,38026.39,134820.86,9.48,23046
9688,1938,Snacks,15476,6.0,92860.73,27858.22,65002.51,5.09,18571
9689,1938,Combo Meals,17278,18.0,311006.61,108852.31,202154.3,17.06,20733
9690,1938,Premium Dining,14404,35.0,504145.22,201658.09,302487.13,27.66,17284
9691,1939,Food,13486,12.0,161836.82,61497.99,100338.83,10.75,14834
9692,1939,Beverage,14666,9.0,131999.94,29039.99,102959.95,8.76,16132
9693,1939,Snacks,13254,6.0,79524.81,23857.44,55667.37,5.28,14579
9694,1939,Combo Meals,14006,18.0,252110.88,88238.81,163872.07,16.74,15406
9695,1939,Premium Dining,10304,35.0,360653.12,144261.25,216391.87,23.95,11334
9696,1940,Food,15453,12.0,185443.35,70468.47,114974.88,11.09,17770
9697,1940,Beverage,18197,9.0,163776.56,36030.84,127745.72,9.79,20926
9698,1940,Snacks,14549,6.0,87296.41,26188.92,61107.49,5.22,16731
9699,1940,Combo Meals,15507,18.0,279139.53,97698.84,181440.69,16.69,17833
9700,1940,Premium Dining,11752,35.0,411337.72,164535.09,246802.63,24.59,13514
9701,1941,Food,13922,12.0,167065.53,63484.9,103580.63,10.64,15314
9702,1941,Beverage,15542,9.0,139881.77,30773.99,109107.78,8.91,17096
9703,1941,Snacks,12457,6.0,74745.4,22423.62,52321.78,4.76,13702
9704,1941,Combo Meals,12762,18.0,229733.6,80406.76,149326.84,14.63,14038
9705,1941,Premium Dining,11024,35.0,385846.37,154338.55,231507.82,24.57,12126
9706,1942,Food,13435,12.0,161223.73,61265.02,99958.71,10.05,14778
9707,1942,Beverage,16250,9.0,146257.36,32176.62,114080.74,9.12,17875
9708,1942,Snacks,13069,6.0,78414.91,23524.47,54890.44,4.89,14375
9709,1942,Combo Meals,13735,18.0,247236.62,86532.82,160703.8,15.41,15108
9710,1942,Premium Dining,11178,35.0,391252.84,156501.14,234751.7,24.39,12295
9711,1943,Food,16089,12.0,193078.47,73369.82,119708.65,11.04,18502
9712,1943,Beverage,17732,9.0,159589.72,35109.74,124479.98,9.13,20391
9713,1943,Snacks,14636,6.0,87817.78,26345.33,61472.45,5.02,16831
9714,1943,Combo Meals,15517,18.0,279319.99,97762.0,181557.99,15.98,17844
9715,1943,Premium Dining,12533,35.0,438671.8,175468.72,263203.08,25.09,14412
9716,1944,Food,16272,12.0,195274.79,74204.42,121070.37,11.58,18712
9717,1944,Beverage,18439,9.0,165955.62,36510.24,129445.38,9.84,21204
9718,1944,Snacks,14240,6.0,85443.7,25633.11,59810.59,5.07,16375
9719,1944,Combo Meals,14971,18.0,269491.22,94321.93,175169.29,15.98,17216
9720,1944,Premium Dining,12439,35.0,435398.07,174159.23,261238.84,25.81,14304
9721,1945,Food,17565,12.0,210786.2,80098.76,130687.44,11.86,20199
9722,1945,Beverage,17736,9.0,159632.73,35119.2,124513.53,8.98,20396
9723,1945,Snacks,16561,6.0,99371.95,29811.58,69560.37,5.59,19045
9724,1945,Combo Meals,15865,18.0,285586.14,99955.15,185630.99,16.07,18244
9725,1945,Premium Dining,13584,35.0,475462.18,190184.87,285277.31,26.76,15621
9726,1946,Food,19151,12.0,229815.99,87330.08,142485.91,12.4,22981
9727,1946,Beverage,20932,9.0,188388.12,41445.39,146942.73,10.17,25118
9728,1946,Snacks,15647,6.0,93886.4,28165.92,65720.48,5.07,18776
9729,1946,Combo Meals,18373,18.0,330723.16,115753.11,214970.05,17.85,22047
9730,1946,Premium Dining,13407,35.0,469252.82,187701.13,281551.69,25.32,16088
9731,1947,Food,13375,12.0,160510.22,60993.88,99516.34,10.02,14712
9732,1947,Beverage,15050,9.0,135451.68,29799.37,105652.31,8.46,16555
9733,1947,Snacks,13046,6.0,78276.14,23482.84,54793.3,4.89,14350
9734,1947,Combo Meals,13574,18.0,244342.2,85519.77,158822.43,15.26,14931
9735,1947,Premium Dining,11288,35.0,395101.37,158040.55,237060.82,24.67,12416
9736,1948,Food,13647,12.0,163768.02,62231.85,101536.17,10.52,15011
9737,1948,Beverage,15162,9.0,136463.99,30022.08,106441.91,8.76,16678
9738,1948,Snacks,12424,6.0,74545.93,22363.78,52182.15,4.79,13666
9739,1948,Combo Meals,14073,18.0,253319.39,88661.79,164657.6,16.27,15480
9740,1948,Premium Dining,11243,35.0,393511.35,157404.54,236106.81,25.27,12367
9741,1949,Food,17280,12.0,207362.34,78797.69,128564.65,11.57,19872
9742,1949,Beverage,17973,9.0,161765.64,35588.44,126177.2,9.02,20668
9743,1949,Snacks,15740,6.0,94445.72,28333.72,66112.0,5.27,18101
9744,1949,Combo Meals,15698,18.0,282569.58,98899.35,183670.23,15.76,18052
9745,1949,Premium Dining,13560,35.0,474606.31,189842.52,284763.79,26.47,15593
9746,1950,Food,17486,12.0,209838.22,79738.52,130099.7,11.59,20983
9747,1950,Beverage,18820,9.0,169381.1,37263.84,132117.26,9.36,22584
9748,1950,Snacks,15725,6.0,94354.16,28306.25,66047.91,5.21,18870
9749,1950,Combo Meals,17231,18.0,310174.0,108560.9,201613.1,17.14,20677
9750,1950,Premium Dining,13054,35.0,456913.23,182765.29,274147.94,25.24,15664
9751,1951,Food,14920,12.0,179050.46,68039.17,111011.29,10.88,16412
9752,1951,Beverage,16628,9.0,149659.82,32925.16,116734.66,9.1,18290
9753,1951,Snacks,14852,6.0,89114.28,26734.28,62380.0,5.42,16337
9754,1951,Combo Meals,15339,18.0,276105.77,96637.02,179468.75,16.78,16872
9755,1951,Premium Dining,11495,35.0,402342.9,160937.16,241405.74,24.45,12644
9756,1952,Food,14237,12.0,170847.57,64922.08,105925.49,10.16,16372
9757,1952,Beverage,16012,9.0,144112.34,31704.71,112407.63,8.57,18413
9758,1952,Snacks,13435,6.0,80611.51,24183.45,56428.06,4.8,15450
9759,1952,Combo Meals,14942,18.0,268969.45,94139.31,174830.14,16.0,17183
9760,1952,Premium Dining,12274,35.0,429618.73,171847.49,257771.24,25.56,14115
9761,1953,Food,13343,12.0,160123.14,60846.79,99276.35,10.55,14677
9762,1953,Beverage,13965,9.0,125690.18,27651.84,98038.34,8.28,15361
9763,1953,Snacks,11953,6.0,71722.42,21516.73,50205.69,4.72,13148
9764,1953,Combo Meals,12518,18.0,225324.36,78863.53,146460.83,14.84,13769
9765,1953,Premium Dining,11022,35.0,385780.51,154312.2,231468.31,25.41,12124
9766,1954,Food,18452,12.0,221427.1,84142.3,137284.8,11.67,22142
9767,1954,Beverage,19599,9.0,176399.89,38807.98,137591.91,9.29,23518
9768,1954,Snacks,17502,6.0,105016.61,31504.98,73511.63,5.53,21002
9769,1954,Combo Meals,18037,18.0,324676.5,113636.78,211039.72,17.11,21644
9770,1954,Premium Dining,15006,35.0,525244.57,210097.83,315146.74,27.68,18007
9771,1955,Food,17745,12.0,212940.1,80917.24,132022.86,11.41,21294
9772,1955,Beverage,20410,9.0,183698.81,40413.74,143285.07,9.85,24492
9773,1955,Snacks,16371,6.0,98226.48,29467.94,68758.54,5.27,19645
9774,1955,Combo Meals,17505,18.0,315090.39,110281.64,204808.75,16.89,21006
9775,1955,Premium Dining,13313,35.0,465979.78,186391.91,279587.87,24.98,15975
9776,1956,Food,17582,12.0,210986.47,80174.86,130811.61,11.76,20219
9777,1956,Beverage,18613,9.0,167517.14,36853.77,130663.37,9.34,21404
9778,1956,Snacks,16499,6.0,98996.59,29698.98,69297.61,5.52,18973
9779,1956,Combo Meals,15823,18.0,284821.86,99687.65,185134.21,15.88,18196
9780,1956,Premium Dining,12735,35.0,445755.89,178302.36,267453.53,24.85,14645
9781,1957,Food,14878,12.0,178536.93,67844.03,110692.9,10.66,17109
9782,1957,Beverage,16078,9.0,144707.2,31835.58,112871.62,8.64,18489
9783,1957,Snacks,14544,6.0,87266.39,26179.92,61086.47,5.21,16725
9784,1957,Combo Meals,14580,18.0,262454.01,91858.9,170595.11,15.66,16767
9785,1957,Premium Dining,12264,35.0,429265.02,171706.01,257559.01,25.62,14103
9786,1958,Food,14640,12.0,175686.62,66760.92,108925.7,11.15,16104
9787,1958,Beverage,17576,9.0,158188.0,34801.36,123386.64,10.04,19333
9788,1958,Snacks,13901,6.0,83411.55,25023.46,58388.09,5.3,15291
9789,1958,Combo Meals,15610,18.0,280986.4,98345.24,182641.16,17.84,17171
9790,1958,Premium Dining,10661,35.0,373146.57,149258.63,223887.94,23.69,11727
9791,1959,Food,15506,12.0,186072.09,70707.39,115364.7,10.99,17831
9792,1959,Beverage,16159,9.0,145437.81,31996.32,113441.49,8.59,18582
9793,1959,Snacks,14875,6.0,89255.76,26776.73,62479.03,5.27,17106
9794,1959,Combo Meals,16209,18.0,291765.63,102117.97,189647.66,17.24,18640
9795,1959,Premium Dining,12339,35.0,431890.53,172756.21,259134.32,25.52,14189
9796,1960,Food,15620,12.0,187441.21,71227.66,116213.55,11.6,17182
9797,1960,Beverage,15812,9.0,142310.42,31308.29,111002.13,8.81,17393
9798,1960,Snacks,13157,6.0,78942.05,23682.62,55259.43,4.89,14472
9799,1960,Combo Meals,14796,18.0,266343.01,93220.05,173122.96,16.48,16275
9800,1960,Premium Dining,12032,35.0,421124.28,168449.71,252674.57,26.06,13235
9801,1961,Food,18365,12.0,220382.25,83745.26,136636.99,11.61,22038
9802,1961,Beverage,20315,9.0,182836.27,40223.98,142612.29,9.63,24378
9803,1961,Snacks,17080,6.0,102484.73,30745.42,71739.31,5.4,20496
9804,1961,Combo Meals,17084,18.0,307526.26,107634.19,199892.07,16.2,20500
9805,1961,Premium Dining,14671,35.0,513497.29,205398.92,308098.37,27.06,17605
9806,1962,Food,15984,12.0,191815.45,72889.87,118925.58,11.02,18381
9807,1962,Beverage,18104,9.0,162943.61,35847.59,127096.02,9.36,20819
9808,1962,Snacks,14678,6.0,88072.72,26421.82,61650.9,5.06,16879
9809,1962,Combo Meals,14854,18.0,267381.4,93583.49,173797.91,15.36,17082
9810,1962,Premium Dining,12654,35.0,442921.9,177168.76,265753.14,25.44,14552
9811,1963,Food,15995,12.0,191945.29,72939.21,119006.08,10.92,18394
9812,1963,Beverage,17861,9.0,160753.08,35365.68,125387.4,9.15,20540
9813,1963,Snacks,15296,6.0,91779.09,27533.73,64245.36,5.22,17590
9814,1963,Combo Meals,15697,18.0,282563.96,98897.39,183666.57,16.08,18051
9815,1963,Premium Dining,12979,35.0,454270.89,181708.36,272562.53,25.85,14925
9816,1964,Food,14808,12.0,177700.56,67526.21,110174.35,10.87,16288
9817,1964,Beverage,16677,9.0,150101.88,33022.41,117079.47,9.18,18344
9818,1964,Snacks,13566,6.0,81398.21,24419.46,56978.75,4.98,14922
9819,1964,Combo Meals,14959,18.0,269278.81,94247.58,175031.23,16.47,16454
9820,1964,Premium Dining,11402,35.0,399097.35,159638.94,239458.41,24.41,12542
9821,1965,Food,16276,12.0,195316.66,74220.33,121096.33,11.44,18717
9822,1965,Beverage,17504,9.0,157543.37,34659.54,122883.83,9.23,20129
9823,1965,Snacks,15566,6.0,93398.98,28019.69,65379.29,5.47,17900
9824,1965,Combo Meals,15408,18.0,277350.95,97072.83,180278.12,16.24,17719
9825,1965,Premium Dining,12083,35.0,422932.34,169172.94,253759.4,24.77,13895
9826,1966,Food,16776,12.0,201320.44,76501.77,124818.67,11.55,19292
9827,1966,Beverage,19247,9.0,173226.06,38109.73,135116.33,9.94,22134
9828,1966,Snacks,14753,6.0,88523.53,26557.06,61966.47,5.08,16965
9829,1966,Combo Meals,15968,18.0,287440.14,100604.05,186836.09,16.49,18363
9830,1966,Premium Dining,13440,35.0,470402.73,188161.09,282241.64,26.99,15455
9831,1967,Food,16596,12.0,199161.88,75681.51,123480.37,11.32,19085
9832,1967,Beverage,18308,9.0,164776.32,36250.79,128525.53,9.36,21054
9833,1967,Snacks,16407,6.0,98447.08,29534.12,68912.96,5.59,18868
9834,1967,Combo Meals,16850,18.0,303306.23,106157.18,197149.05,17.23,19377
9835,1967,Premium Dining,12664,35.0,443264.52,177305.81,265958.71,25.19,14563
9836,1968,Food,13995,12.0,167946.31,63819.6,104126.71,10.91,15394
9837,1968,Beverage,14519,9.0,130675.87,28748.69,101927.18,8.49,15970
9838,1968,Snacks,12979,6.0,77875.17,23362.55,54512.62,5.06,14276
9839,1968,Combo Meals,12726,18.0,229074.4,80176.04,148898.36,14.88,13998
9840,1968,Premium Dining,10547,35.0,369167.07,147666.83,221500.24,23.98,11601
9841,1969,Food,12028,12.0,144337.66,54848.31,89489.35,10.79,13230
9842,1969,Beverage,13641,9.0,122775.49,27010.61,95764.88,9.18,15005
9843,1969,Snacks,11219,6.0,67316.48,20194.94,47121.54,5.03,12340
9844,1969,Combo Meals,11495,18.0,206922.25,72422.79,134499.46,15.47,12644
9845,1969,Premium Dining,8882,35.0,310890.82,124356.33,186534.49,23.24,9770
9846,1970,Food,13106,12.0,157276.08,59764.91,97511.17,10.74,14416
9847,1970,Beverage,14715,9.0,132439.91,29136.78,103303.13,9.04,16186
9848,1970,Snacks,13246,6.0,79480.26,23844.08,55636.18,5.43,14570
9849,1970,Combo Meals,12932,18.0,232788.15,81475.85,151312.3,15.89,14225
9850,1970,Premium Dining,11298,35.0,395433.67,158173.47,237260.2,26.99,12427
9851,1971,Food,15115,12.0,181389.13,68927.87,112461.26,10.75,18138
9852,1971,Beverage,18322,9.0,164904.93,36279.08,128625.85,9.78,21986
9853,1971,Snacks,14415,6.0,86491.49,25947.45,60544.04,5.13,17298
9854,1971,Combo Meals,15029,18.0,270522.36,94682.83,175839.53,16.04,18034
9855,1971,Premium Dining,13080,35.0,457832.41,183132.96,274699.45,27.14,15696
9856,1972,Food,15118,12.0,181423.28,68940.85,112482.43,11.49,17385
9857,1972,Beverage,17483,9.0,157347.62,34616.48,122731.14,9.97,20105
9858,1972,Snacks,13153,6.0,78918.18,23675.45,55242.73,5.0,15125
9859,1972,Combo Meals,13705,18.0,246697.89,86344.26,160353.63,15.63,15760
9860,1972,Premium Dining,12324,35.0,431340.88,172536.35,258804.53,27.32,14172
9861,1973,Food,12853,12.0,154244.61,58612.95,95631.66,10.39,14780
9862,1973,Beverage,14527,9.0,130747.93,28764.54,101983.39,8.8,16706
9863,1973,Snacks,12464,6.0,74784.27,22435.28,52348.99,5.04,14333
9864,1973,Combo Meals,12583,18.0,226509.28,79278.25,147231.03,15.25,14470
9865,1973,Premium Dining,9967,35.0,348849.59,139539.84,209309.75,23.49,11462
9866,1974,Food,14290,12.0,171482.69,65163.42,106319.27,11.77,15719
9867,1974,Beverage,16523,9.0,148713.14,32716.89,115996.25,10.21,18175
9868,1974,Snacks,12106,6.0,72637.05,21791.12,50845.93,4.99,13316
9869,1974,Combo Meals,13545,18.0,243821.42,85337.5,158483.92,16.73,14899
9870,1974,Premium Dining,10503,35.0,367631.11,147052.44,220578.67,25.23,11553
9871,1975,Food,12668,12.0,152021.67,57768.23,94253.44,10.1,14568
9872,1975,Beverage,14304,9.0,128743.63,28323.6,100420.03,8.55,16449
9873,1975,Snacks,11944,6.0,71666.92,21500.08,50166.84,4.76,13735
9874,1975,Combo Meals,13598,18.0,244774.57,85671.1,159103.47,16.26,15637
9875,1975,Premium Dining,10414,35.0,364524.49,145809.8,218714.69,24.22,11976
9876,1976,Food,13523,12.0,162276.68,61665.14,100611.54,11.2,14875
9877,1976,Beverage,14421,9.0,129791.22,28554.07,101237.15,8.96,15863
9878,1976,Snacks,12038,6.0,72229.73,21668.92,50560.81,4.99,13241
9879,1976,Combo Meals,12971,18.0,233485.42,81719.9,151765.52,16.12,14268
9880,1976,Premium Dining,9922,35.0,347284.43,138913.77,208370.66,23.97,10914
9881,1977,Food,15257,12.0,183095.14,69576.15,113518.99,11.37,18308
9882,1977,Beverage,16228,9.0,146060.77,32133.37,113927.4,9.07,19473
9883,1977,Snacks,14715,6.0,88293.07,26487.92,61805.15,5.49,17658
9884,1977,Combo Meals,15320,18.0,275776.13,96521.65,179254.48,17.13,18384
9885,1977,Premium Dining,11899,35.0,416493.77,166597.51,249896.26,25.87,14278
9886,1978,Food,14574,12.0,174890.67,66458.45,108432.22,11.69,16760
9887,1978,Beverage,16298,9.0,146689.19,32271.62,114417.57,9.8,18742
9888,1978,Snacks,13022,6.0,78135.44,23440.63,54694.81,5.22,14975
9889,1978,Combo Meals,13806,18.0,248520.97,86982.34,161538.63,16.6,15876
9890,1978,Premium Dining,11540,35.0,403904.86,161561.94,242342.92,26.99,13270
9891,1979,Food,13260,12.0,159128.18,60468.71,98659.47,11.1,14586
9892,1979,Beverage,13821,9.0,124397.18,27367.38,97029.8,8.67,15203
9893,1979,Snacks,11844,6.0,71064.74,21319.42,49745.32,4.96,13028
9894,1979,Combo Meals,12526,18.0,225478.2,78917.37,146560.83,15.72,13778
9895,1979,Premium Dining,10181,35.0,356354.92,142541.97,213812.95,24.85,11199
9896,1980,Food,13512,12.0,162150.98,61617.37,100533.61,10.81,15538
9897,1980,Beverage,14542,9.0,130879.27,28793.44,102085.83,8.72,16723
9898,1980,Snacks,12569,6.0,75416.24,22624.87,52791.37,5.03,14454
9899,1980,Combo Meals,12486,18.0,224756.85,78664.9,146091.95,14.98,14358
9900,1980,Premium Dining,10410,35.0,364359.6,145743.84,218615.76,24.29,11971
9901,1981,Food,15463,12.0,185557.23,70511.75,115045.48,11.65,17782
9902,1981,Beverage,17242,9.0,155181.83,34140.0,121041.83,9.74,19828
9903,1981,Snacks,14850,6.0,89102.72,26730.82,62371.9,5.59,17077
9904,1981,Combo Meals,13992,18.0,251868.34,88153.92,163714.42,15.81,16090
9905,1981,Premium Dining,11799,35.0,412999.7,165199.88,247799.82,25.92,13568
9906,1982,Food,16162,12.0,193945.32,73699.22,120246.1,11.5,19394
9907,1982,Beverage,18387,9.0,165484.58,36406.61,129077.97,9.81,22064
9908,1982,Snacks,15693,6.0,94160.79,28248.24,65912.55,5.58,18831
9909,1982,Combo Meals,15599,18.0,280796.77,98278.87,182517.9,16.65,18718
9910,1982,Premium Dining,13297,35.0,465428.18,186171.27,279256.91,27.59,15956
9911,1983,Food,15961,12.0,191535.82,72783.61,118752.21,11.36,19153
9912,1983,Beverage,18937,9.0,170433.11,37495.28,132937.83,10.1,22724
9913,1983,Snacks,14882,6.0,89297.32,26789.2,62508.12,5.29,17858
9914,1983,Combo Meals,16377,18.0,294791.53,103177.04,191614.49,17.48,19652
9915,1983,Premium Dining,12235,35.0,428246.94,171298.78,256948.16,25.39,14682
9916,1984,Food,13668,12.0,164022.47,62328.54,101693.93,10.81,15718
9917,1984,Beverage,14716,9.0,132449.1,29138.8,103310.3,8.73,16923
9918,1984,Snacks,13533,6.0,81202.9,24360.87,56842.03,5.35,15562
9919,1984,Combo Meals,13993,18.0,251874.93,88156.23,163718.7,16.6,16091
9920,1984,Premium Dining,10777,35.0,377225.08,150890.03,226335.05,24.86,12393
9921,1985,Food,13379,12.0,160553.79,61010.44,99543.35,11.12,14716
9922,1985,Beverage,15076,9.0,135688.04,29851.37,105836.67,9.39,16583
9923,1985,Snacks,12505,6.0,75030.12,22509.04,52521.08,5.19,13755
9924,1985,Combo Meals,11860,18.0,213496.08,74723.63,138772.45,14.78,13046
9925,1985,Premium Dining,10126,35.0,354439.86,141775.94,212663.92,24.54,11138
9926,1986,Food,12390,12.0,148685.34,56500.43,92184.91,10.16,13629
9927,1986,Beverage,15183,9.0,136647.37,30062.42,106584.95,9.33,16701
9928,1986,Snacks,12301,6.0,73810.84,22143.25,51667.59,5.04,13531
9929,1986,Combo Meals,12964,18.0,233364.63,81677.62,151687.01,15.94,14260
