ticket_sale_id,game_id,segment_id,segment_name,tickets_available,tickets_sold,avg_ticket_price,discount_pct,gross_ticket_revenue,net_ticket_revenue,sell_through_rate
16412,1824,5,Family Pack,2135,2135,52.65,19.8,112407.75,105731.31,100.0
16413,1824,6,Student Promo,1423,1421,26.13,36.02,37130.73,33118.29,99.88
16414,1824,7,Group Sales,1779,1779,74.58,5.02,132677.82,130681.44,100.0
16415,1824,8,Season Ticket,1779,1779,142.86,7.92,254147.94,248106.81,100.0
16416,1824,9,Corporate Partner Allocation,889,889,328.86,0.31,292356.54,292083.76,100.0
16417,1825,1,Premium Courtside,533,503,462.81,2.61,232793.43,230968.58,94.38
16418,1825,2,Lower Bowl,2491,2491,187.02,5.98,465866.82,457509.71,100.0
16419,1825,3,Club Level,1423,1423,223.56,4.97,318125.88,313383.96,100.0
16420,1825,4,Upper Bowl,5338,4928,65.59,6.33,323227.52,317087.98,92.32
16421,1825,5,Family Pack,2135,2135,51.65,19.76,110272.75,103735.87,100.0
16422,1825,6,Student Promo,1423,1423,25.74,35.32,36628.02,32747.34,100.0
16423,1825,7,Group Sales,1779,1757,71.38,9.73,125414.66,121755.67,98.81
16424,1825,8,Season Ticket,1779,1674,138.92,9.56,232552.08,225883.41,94.14
16425,1825,9,Corporate Partner Allocation,889,889,320.44,1.61,284871.16,283494.18,100.0
16426,1826,1,Premium Courtside,533,501,452.0,4.6,226452.0,223330.05,94.11
16427,1826,2,Lower Bowl,2491,2288,179.67,11.07,411084.96,397438.9,91.88
16428,1826,3,Club Level,1423,1423,222.44,3.3,316532.12,313397.25,100.0
16429,1826,4,Upper Bowl,5338,4459,63.12,11.09,281452.08,272090.48,83.55
16430,1826,5,Family Pack,2135,2018,51.72,17.06,104370.96,99029.89,94.55
16431,1826,6,Student Promo,1423,1278,26.18,30.26,33458.04,30421.0,89.82
16432,1826,7,Group Sales,1779,1716,69.91,11.12,119965.56,115964.45,96.49
16433,1826,8,Season Ticket,1779,1499,137.35,9.15,205887.65,200235.62,84.31
16434,1826,9,Corporate Partner Allocation,889,850,317.5,0.76,269875.0,269261.32,95.63
16435,1827,1,Premium Courtside,533,533,468.74,3.93,249838.42,246894.64,100.0
16436,1827,2,Lower Bowl,2491,2491,194.57,2.03,484673.87,481726.19,100.0
16437,1827,3,Club Level,1423,1423,230.92,2.42,328599.16,326209.81,100.0
16438,1827,4,Upper Bowl,5338,5338,67.5,4.52,360315.0,355429.34,100.0
16439,1827,5,Family Pack,2135,2135,53.28,17.66,113752.8,107725.35,100.0
16440,1827,6,Student Promo,1423,1415,25.61,39.31,36238.15,31964.61,99.47
16441,1827,7,Group Sales,1779,1779,72.67,10.01,129279.93,125395.82,100.0
16442,1827,8,Season Ticket,1779,1736,148.19,0.75,257257.84,256675.58,97.61
16443,1827,9,Corporate Partner Allocation,889,889,321.42,4.83,285742.38,281602.26,100.0
16444,1828,1,Premium Courtside,533,505,446.76,4.07,225613.8,222859.02,94.77
16445,1828,2,Lower Bowl,2491,2207,180.37,7.58,398076.59,389020.15,88.61
16446,1828,3,Club Level,1423,1306,220.78,1.95,288338.68,286650.34,91.8
16447,1828,4,Upper Bowl,5338,4831,64.52,4.1,311696.12,307860.52,90.51
16448,1828,5,Family Pack,2135,1762,51.33,15.83,90443.46,86147.22,82.55
16449,1828,6,Student Promo,1423,1096,25.51,32.2,27958.96,25258.4,77.05
16450,1828,7,Group Sales,1779,1389,70.65,6.36,98132.85,96261.69,78.09
16451,1828,8,Season Ticket,1779,1446,138.48,4.79,200242.08,197363.5,81.32
16452,1828,9,Corporate Partner Allocation,889,782,311.69,1.57,243741.58,242590.19,88.02
16453,1829,1,Premium Courtside,533,496,465.03,0.54,230654.88,230280.25,93.21
16454,1829,2,Lower Bowl,2491,2491,187.75,4.12,467685.25,461903.99,100.0
16455,1829,3,Club Level,1423,1379,223.17,4.2,307751.43,303871.3,96.94
16456,1829,4,Upper Bowl,5338,4897,64.28,9.13,314779.16,306161.89,91.74
16457,1829,5,Family Pack,2135,1908,52.61,15.36,100379.88,95753.86,89.4
16458,1829,6,Student Promo,1423,1401,25.53,35.73,35767.53,31933.09,98.46
16459,1829,7,Group Sales,1779,1571,72.48,5.7,113866.08,111918.7,88.31
16460,1829,8,Season Ticket,1779,1752,136.41,11.93,238990.32,230436.4,98.53
16461,1829,9,Corporate Partner Allocation,889,857,317.89,2.08,272431.73,270734.49,96.46
16462,1830,1,Premium Courtside,533,533,477.52,0.25,254518.16,254323.94,100.0
16463,1830,2,Lower Bowl,2491,2491,190.45,6.22,474410.95,465560.67,100.0
16464,1830,3,Club Level,1423,1423,230.98,2.37,328684.54,326349.13,100.0
16465,1830,4,Upper Bowl,5338,5338,65.75,9.58,350973.5,340884.87,100.0
16466,1830,5,Family Pack,2135,2135,51.48,23.82,109909.8,102057.27,100.0
16467,1830,6,Student Promo,1423,1423,26.88,31.32,38250.24,34655.69,100.0
16468,1830,7,Group Sales,1779,1779,75.73,2.0,134723.67,133914.28,100.0
16469,1830,8,Season Ticket,1779,1779,140.03,11.72,249113.37,240355.21,100.0
16470,1830,9,Corporate Partner Allocation,889,889,323.64,3.48,287715.96,284712.3,100.0
16471,1831,1,Premium Courtside,533,516,464.93,0.78,239903.88,239341.39,96.95
16472,1831,2,Lower Bowl,2491,2422,190.44,1.51,461245.68,459155.65,97.27
16473,1831,3,Club Level,1423,1417,223.37,4.23,316515.29,312502.98,99.64
16474,1831,4,Upper Bowl,5338,5338,65.53,5.59,349799.14,343927.88,100.0
16475,1831,5,Family Pack,2135,1854,51.44,19.67,95369.76,89743.12,86.85
16476,1831,6,Student Promo,1423,1352,25.41,36.68,34354.32,30573.49,95.05
16477,1831,7,Group Sales,1779,1779,74.18,1.33,131966.22,131438.65,100.0
16478,1831,8,Season Ticket,1779,1768,137.08,11.2,242357.44,234213.84,99.38
16479,1831,9,Corporate Partner Allocation,889,825,313.59,4.95,258711.75,254873.71,92.87
16480,1832,1,Premium Courtside,533,519,454.18,1.12,235719.42,234926.74,97.38
16481,1832,2,Lower Bowl,2491,2153,182.9,5.19,393783.7,387654.34,86.46
16482,1832,3,Club Level,1423,1336,217.89,4.85,291101.04,286869.87,93.89
16483,1832,4,Upper Bowl,5338,4958,63.76,6.72,316122.08,309748.96,92.9
16484,1832,5,Family Pack,2135,1894,50.26,19.95,95192.44,89495.78,88.74
16485,1832,6,Student Promo,1423,1096,25.67,31.41,28134.32,25483.08,77.07
16486,1832,7,Group Sales,1779,1497,69.66,9.36,104281.02,101353.07,84.2
16487,1832,8,Season Ticket,1779,1469,138.66,4.83,203691.54,200738.17,82.59
16488,1832,9,Corporate Partner Allocation,889,855,314.52,0.08,268914.6,268852.18,96.29
16489,1833,1,Premium Courtside,533,525,459.07,4.97,241011.75,237419.25,98.67
16490,1833,2,Lower Bowl,2491,2331,184.86,8.97,430908.66,419309.73,93.58
16491,1833,3,Club Level,1423,1367,229.71,0.39,314013.57,313650.07,96.09
16492,1833,4,Upper Bowl,5338,5106,65.68,6.81,335362.08,328506.61,95.66
16493,1833,5,Family Pack,2135,2135,52.83,16.37,112792.05,107253.15,100.0
16494,1833,6,Student Promo,1423,1373,25.18,39.53,34572.14,30472.15,96.54
16495,1833,7,Group Sales,1779,1641,75.32,0.0,123600.12,123599.95,92.27
16496,1833,8,Season Ticket,1779,1733,137.99,11.56,239136.67,230841.28,97.47
16497,1833,9,Corporate Partner Allocation,889,889,322.17,1.32,286409.13,285277.47,100.0
16498,1834,1,Premium Courtside,533,486,459.6,2.25,223365.6,221857.28,91.3
16499,1834,2,Lower Bowl,2491,2491,182.43,9.07,454433.13,442065.58,100.0
16500,1834,3,Club Level,1423,1423,225.31,1.71,320616.13,318974.88,100.0
16501,1834,4,Upper Bowl,5338,4776,67.08,0.19,320374.08,320193.89,89.49
16502,1834,5,Family Pack,2135,1988,51.87,17.4,103117.56,97736.08,93.15
16503,1834,6,Student Promo,1423,1252,26.16,31.17,32752.32,29690.0,88.01
16504,1834,7,Group Sales,1779,1689,72.25,5.71,122030.25,119938.05,94.96
16505,1834,8,Season Ticket,1779,1701,143.05,2.16,243328.05,241752.85,95.64
16506,1834,9,Corporate Partner Allocation,889,799,318.87,0.84,254777.13,254135.15,89.88
16507,1835,1,Premium Courtside,533,533,469.85,0.02,250430.05,250418.22,100.0
16508,1835,2,Lower Bowl,2491,2486,188.3,5.05,468113.8,461021.93,99.82
16509,1835,3,Club Level,1423,1423,226.61,2.71,322466.03,319841.29,100.0
16510,1835,4,Upper Bowl,5338,5338,65.58,6.75,350066.04,342977.8,100.0
16511,1835,5,Family Pack,2135,2110,52.79,16.16,111386.9,105987.46,98.85
16512,1835,6,Student Promo,1423,1353,25.35,38.18,34298.55,30369.79,95.12
16513,1835,7,Group Sales,1779,1779,73.41,4.7,130596.39,128754.32,100.0
16514,1835,8,Season Ticket,1779,1735,143.92,3.1,249701.2,247380.42,97.57
16515,1835,9,Corporate Partner Allocation,889,864,319.11,2.84,275711.04,273362.02,97.2
16516,1836,1,Premium Courtside,533,463,453.24,3.66,209850.12,207542.85,86.94
16517,1836,2,Lower Bowl,2491,2077,189.11,0.74,392781.47,391913.24,83.4
16518,1836,3,Club Level,1423,1270,220.67,4.47,280250.9,276492.08,89.25
16519,1836,4,Upper Bowl,5338,4460,64.32,7.11,286867.2,280747.97,83.56
16520,1836,5,Family Pack,2135,1898,51.32,18.11,97405.36,92112.24,88.93
16521,1836,6,Student Promo,1423,1253,25.44,34.71,31876.32,28557.31,88.09
16522,1836,7,Group Sales,1779,1731,72.51,3.69,125514.81,124124.87,97.34
16523,1836,8,Season Ticket,1779,1503,143.36,0.39,215470.08,215218.95,84.52
16524,1836,9,Corporate Partner Allocation,889,856,317.06,0.63,271403.36,270892.91,96.4
16525,1837,1,Premium Courtside,533,533,457.65,3.06,243927.45,241690.89,100.0
16526,1837,2,Lower Bowl,2491,2421,182.93,8.52,442873.53,431558.54,97.2
16527,1837,3,Club Level,1423,1423,221.63,4.91,315379.49,310730.3,100.0
16528,1837,4,Upper Bowl,5338,5018,65.89,3.71,330636.02,326959.4,94.01
16529,1837,5,Family Pack,2135,2010,51.79,17.64,104097.9,98589.13,94.16
16530,1837,6,Student Promo,1423,1249,25.86,33.08,32299.14,29093.62,87.84
16531,1837,7,Group Sales,1779,1690,72.26,5.64,122119.4,120053.06,95.02
16532,1837,8,Season Ticket,1779,1593,139.54,6.99,222287.22,217626.07,89.56
16533,1837,9,Corporate Partner Allocation,889,829,312.3,4.91,258896.7,255081.87,93.36
16534,1838,1,Premium Courtside,533,528,460.52,0.76,243154.56,242597.47,99.12
16535,1838,2,Lower Bowl,2491,2185,187.06,3.15,408726.1,404864.22,87.72
16536,1838,3,Club Level,1423,1289,224.67,1.19,289599.63,288568.71,90.6
16537,1838,4,Upper Bowl,5338,4471,65.47,3.91,292716.37,289286.89,83.77
16538,1838,5,Family Pack,2135,1773,51.19,18.82,90759.87,85636.38,83.09
16539,1838,6,Student Promo,1423,1212,26.04,31.03,31560.48,28622.52,85.17
16540,1838,7,Group Sales,1779,1677,70.63,9.03,118446.51,115238.41,94.29
16541,1838,8,Season Ticket,1779,1582,136.29,10.48,215610.78,208835.1,88.93
16542,1838,9,Corporate Partner Allocation,889,829,314.4,2.55,260637.6,258643.2,93.27
16543,1839,1,Premium Courtside,533,533,472.11,0.66,251634.63,251136.22,100.0
16544,1839,2,Lower Bowl,2491,2332,187.5,7.43,437250.0,427506.36,93.65
16545,1839,3,Club Level,1423,1423,230.21,1.18,327588.83,326432.91,100.0
16546,1839,4,Upper Bowl,5338,5338,65.98,7.14,352201.24,344653.36,100.0
16547,1839,5,Family Pack,2135,2135,52.9,17.24,112941.5,107100.93,100.0
16548,1839,6,Student Promo,1423,1423,25.48,38.65,36258.04,32054.35,100.0
16549,1839,7,Group Sales,1779,1774,72.44,8.83,128508.56,125102.77,99.77
16550,1839,8,Season Ticket,1779,1720,147.23,0.18,253235.6,253096.43,96.72
16551,1839,9,Corporate Partner Allocation,889,889,323.72,1.58,287787.08,286419.02,100.0
16552,1840,1,Premium Courtside,533,504,455.83,4.86,229738.32,226390.56,94.65
16553,1840,2,Lower Bowl,2491,2255,181.5,11.0,409282.5,395774.26,90.54
16554,1840,3,Club Level,1423,1423,227.62,0.68,323903.26,323244.27,100.0
16555,1840,4,Upper Bowl,5338,5338,67.06,1.26,357966.28,356614.22,100.0
16556,1840,5,Family Pack,2135,2074,52.31,16.76,108490.94,103034.98,97.16
16557,1840,6,Student Promo,1423,1282,25.79,34.4,33062.78,29650.64,90.09
16558,1840,7,Group Sales,1779,1591,70.64,10.99,112388.24,108683.01,89.47
16559,1840,8,Season Ticket,1779,1721,140.69,6.41,242127.49,237471.43,96.75
16560,1840,9,Corporate Partner Allocation,889,889,314.63,4.48,279706.07,275948.12,100.0
16561,1841,1,Premium Courtside,533,514,450.09,4.75,231346.26,228046.4,96.5
16562,1841,2,Lower Bowl,2491,2133,178.66,11.48,381081.78,367953.97,85.66
16563,1841,3,Club Level,1423,1374,223.49,1.7,307075.26,305513.41,96.63
16564,1841,4,Upper Bowl,5338,4858,63.88,8.14,310329.04,302749.23,91.03
16565,1841,5,Family Pack,2135,1868,51.36,17.73,95940.48,90837.88,87.52
16566,1841,6,Student Promo,1423,1178,25.74,32.51,30321.72,27364.21,82.82
16567,1841,7,Group Sales,1779,1443,72.89,2.38,105180.27,104429.32,81.16
16568,1841,8,Season Ticket,1779,1711,140.85,3.61,240994.35,238385.62,96.21
16569,1841,9,Corporate Partner Allocation,889,838,312.9,2.96,262210.2,259878.66,94.36
16570,1842,1,Premium Courtside,533,533,472.77,2.24,251986.41,250292.88,100.0
16571,1842,2,Lower Bowl,2491,2470,189.32,7.36,467620.4,457288.89,99.16
16572,1842,3,Club Level,1423,1423,231.36,2.04,329225.28,327206.52,100.0
16573,1842,4,Upper Bowl,5338,5338,67.52,4.48,360421.76,355577.11,100.0
16574,1842,5,Family Pack,2135,2079,53.84,15.75,111933.36,106644.24,97.41
16575,1842,6,Student Promo,1423,1423,25.9,37.46,36855.7,32713.95,100.0
16576,1842,7,Group Sales,1779,1779,72.08,11.57,128230.32,123780.9,100.0
16577,1842,8,Season Ticket,1779,1779,147.24,2.03,261939.96,260343.03,100.0
16578,1842,9,Corporate Partner Allocation,889,889,327.71,1.01,291334.19,290450.32,100.0
16579,1843,1,Premium Courtside,533,533,475.49,0.16,253436.17,253312.06,100.0
16580,1843,2,Lower Bowl,2491,2491,189.57,6.2,472218.87,463430.74,100.0
16581,1843,3,Club Level,1423,1423,227.69,4.26,324002.87,319858.39,100.0
16582,1843,4,Upper Bowl,5338,5116,65.36,9.84,334381.76,324510.92,95.84
16583,1843,5,Family Pack,2135,2135,52.61,19.08,112322.35,105893.45,100.0
16584,1843,6,Student Promo,1423,1423,26.04,35.86,37054.92,33068.54,100.0
16585,1843,7,Group Sales,1779,1720,72.4,9.82,124528.0,120860.21,96.7
16586,1843,8,Season Ticket,1779,1729,142.73,7.19,246780.17,241456.5,97.23
16587,1843,9,Corporate Partner Allocation,889,889,326.88,0.58,290596.32,290091.76,100.0
16588,1844,1,Premium Courtside,533,527,471.15,0.07,248296.05,248243.82,99.04
16589,1844,2,Lower Bowl,2491,2354,188.72,5.21,444246.88,437304.54,94.54
16590,1844,3,Club Level,1423,1423,229.51,0.79,326592.73,325820.56,100.0
16591,1844,4,Upper Bowl,5338,5082,65.33,8.07,332007.06,323966.73,95.2
16592,1844,5,Family Pack,2135,2003,52.82,16.6,105798.46,100529.92,93.85
16593,1844,6,Student Promo,1423,1417,25.96,34.76,36785.32,32949.26,99.63
16594,1844,7,Group Sales,1779,1720,72.36,8.1,124459.2,121434.96,96.7
16595,1844,8,Season Ticket,1779,1693,143.21,4.67,242454.53,239055.84,95.17
16596,1844,9,Corporate Partner Allocation,889,889,321.28,2.1,285617.92,283818.8,100.0
16597,1845,1,Premium Courtside,533,532,459.01,4.79,244193.32,240684.46,99.86
16598,1845,2,Lower Bowl,2491,2338,189.39,4.08,442793.82,437369.91,93.88
16599,1845,3,Club Level,1423,1364,224.24,4.93,305863.36,301336.11,95.92
16600,1845,4,Upper Bowl,5338,5338,67.1,2.45,358179.8,355550.88,100.0
16601,1845,5,Family Pack,2135,1982,52.61,16.93,104273.02,98978.52,92.86
16602,1845,6,Student Promo,1423,1373,26.01,34.07,35711.73,32061.37,96.52
16603,1845,7,Group Sales,1779,1714,73.77,3.93,126441.78,124952.26,96.4
16604,1845,8,Season Ticket,1779,1653,143.94,3.24,237932.82,235622.35,92.97
16605,1845,9,Corporate Partner Allocation,889,881,319.53,2.74,281505.93,279195.07,99.11
16606,1846,1,Premium Courtside,588,588,473.66,0.88,278512.08,277780.56,100.0
16607,1846,2,Lower Bowl,2744,2744,191.84,3.82,526408.96,520373.13,100.0
16608,1846,3,Club Level,1568,1568,227.72,4.19,357064.96,352580.42,100.0
16609,1846,4,Upper Bowl,5880,5880,68.21,1.47,401074.8,399309.32,100.0
16610,1846,5,Family Pack,2352,2320,52.75,18.54,122380.0,115572.07,98.66
16611,1846,6,Student Promo,1568,1568,26.84,30.77,42085.12,38200.57,100.0
16612,1846,7,Group Sales,1960,1960,73.08,7.97,143236.8,139809.96,100.0
16613,1846,8,Season Ticket,1960,1862,145.62,3.23,271144.44,268517.54,95.03
16614,1846,9,Corporate Partner Allocation,980,980,324.19,2.16,317706.2,315643.93,100.0
16615,1847,1,Premium Courtside,588,588,476.0,0.89,279888.0,279143.33,100.0
16616,1847,2,Lower Bowl,2744,2717,188.27,8.44,511529.59,498579.48,99.02
16617,1847,3,Club Level,1568,1568,229.61,3.54,360028.48,356206.3,100.0
16618,1847,4,Upper Bowl,5880,5880,65.46,10.43,384904.8,372859.57,100.0
16619,1847,5,Family Pack,2352,2304,53.8,15.86,123955.2,118056.51,97.99
16620,1847,6,Student Promo,1568,1568,24.94,43.49,39105.92,34004.3,100.0
16621,1847,7,Group Sales,1960,1960,72.6,10.21,142296.0,137937.94,100.0
16622,1847,8,Season Ticket,1960,1960,142.47,8.44,279241.2,272172.39,100.0
16623,1847,9,Corporate Partner Allocation,980,980,328.19,0.72,321626.2,320931.74,100.0
16624,1848,1,Premium Courtside,588,557,467.66,0.85,260486.62,259824.19,94.84
16625,1848,2,Lower Bowl,2744,2553,186.43,6.88,475955.79,466125.93,93.06
16626,1848,3,Club Level,1568,1568,225.31,3.74,353286.08,349320.2,100.0
16627,1848,4,Upper Bowl,5880,5880,67.06,2.3,394312.8,391588.19,100.0
16628,1848,5,Family Pack,2352,2123,52.51,17.04,111478.73,105778.49,90.28
16629,1848,6,Student Promo,1568,1568,25.84,34.96,40517.12,36267.77,100.0
16630,1848,7,Group Sales,1960,1960,71.11,10.74,139375.6,134884.33,100.0
16631,1848,8,Season Ticket,1960,1918,144.23,2.58,276633.14,274495.88,97.86
16632,1848,9,Corporate Partner Allocation,980,980,318.73,2.97,312355.4,309572.23,100.0
16633,1849,1,Premium Courtside,588,588,468.85,2.99,275683.8,273214.83,100.0
16634,1849,2,Lower Bowl,2744,2744,190.46,5.32,522622.24,514279.09,100.0
16635,1849,3,Club Level,1568,1568,230.2,2.14,360953.6,358633.43,100.0
16636,1849,4,Upper Bowl,5880,5792,66.61,6.22,385805.12,378602.07,98.51
16637,1849,5,Family Pack,2352,2239,52.75,18.66,118107.25,111496.51,95.24
16638,1849,6,Student Promo,1568,1568,25.6,38.65,40140.8,35486.22,100.0
16639,1849,7,Group Sales,1960,1960,75.99,0.43,148940.4,148747.3,100.0
16640,1849,8,Season Ticket,1960,1960,143.33,6.41,280926.8,275527.05,100.0
16641,1849,9,Corporate Partner Allocation,980,980,324.48,2.07,317990.4,316014.77,100.0
16642,1850,1,Premium Courtside,588,588,473.6,1.89,278476.8,276896.69,100.0
16643,1850,2,Lower Bowl,2744,2744,196.53,0.04,539278.32,539221.01,100.0
16644,1850,3,Club Level,1568,1568,229.38,3.74,359667.84,355630.67,100.0
16645,1850,4,Upper Bowl,5880,5880,67.31,5.09,395782.8,389744.46,100.0
16646,1850,5,Family Pack,2352,2352,52.48,20.38,123432.96,115885.42,100.0
16647,1850,6,Student Promo,1568,1568,25.86,37.75,40548.48,35956.91,100.0
16648,1850,7,Group Sales,1960,1960,73.31,8.35,143687.6,140089.09,100.0
16649,1850,8,Season Ticket,1960,1960,145.02,5.01,284239.2,279963.35,100.0
16650,1850,9,Corporate Partner Allocation,980,980,321.29,4.91,314864.2,310226.13,100.0
16651,1851,1,Premium Courtside,588,588,465.23,4.36,273555.24,269973.12,100.0
16652,1851,2,Lower Bowl,2744,2744,192.27,3.33,527588.88,522311.34,100.0
16653,1851,3,Club Level,1568,1568,228.04,3.85,357566.72,353437.16,100.0
16654,1851,4,Upper Bowl,5880,5880,65.55,9.17,385434.0,374832.02,100.0
16655,1851,5,Family Pack,2352,2352,53.76,15.02,126443.52,120744.09,100.0
16656,1851,6,Student Promo,1568,1526,26.04,35.76,39737.04,35474.46,97.35
16657,1851,7,Group Sales,1960,1960,73.11,7.84,143295.6,139923.56,100.0
16658,1851,8,Season Ticket,1960,1960,147.0,1.31,288120.0,286989.24,100.0
16659,1851,9,Corporate Partner Allocation,980,980,323.95,2.25,317471.0,315326.56,100.0
16660,1852,1,Premium Courtside,588,588,469.25,3.71,275919.0,272846.53,100.0
16661,1852,2,Lower Bowl,2744,2744,191.71,4.94,526052.24,518256.13,100.0
16662,1852,3,Club Level,1568,1568,233.59,0.14,366269.12,366116.98,100.0
16663,1852,4,Upper Bowl,5880,5845,68.58,1.4,400850.1,399166.72,99.41
16664,1852,5,Family Pack,2352,2352,53.33,17.47,125432.16,118859.21,100.0
16665,1852,6,Student Promo,1568,1568,26.83,31.66,42069.44,38073.41,100.0
16666,1852,7,Group Sales,1960,1960,72.81,9.65,142707.6,138575.08,100.0
16667,1852,8,Season Ticket,1960,1960,145.28,4.67,284748.8,280759.2,100.0
16668,1852,9,Corporate Partner Allocation,980,980,322.41,4.23,315961.8,311950.58,100.0
16669,1853,1,Premium Courtside,588,588,474.7,1.43,279123.6,277923.08,100.0
16670,1853,2,Lower Bowl,2744,2744,191.64,5.0,525860.16,517964.75,100.0
16671,1853,3,Club Level,1568,1568,232.11,1.4,363948.48,362418.83,100.0
16672,1853,4,Upper Bowl,5880,5842,66.71,6.81,389719.82,381757.69,99.37
16673,1853,5,Family Pack,2352,2289,53.35,17.42,122118.15,115735.89,97.32
16674,1853,6,Student Promo,1568,1568,26.67,32.63,41818.56,37725.13,100.0
16675,1853,7,Group Sales,1960,1906,72.43,10.63,138051.58,133649.04,97.25
16676,1853,8,Season Ticket,1960,1960,145.77,4.0,285709.2,282278.53,100.0
16677,1853,9,Corporate Partner Allocation,980,980,327.97,0.85,321410.6,320590.51,100.0
16678,1854,1,Premium Courtside,588,588,470.49,3.06,276648.12,274106.87,100.0
16679,1854,2,Lower Bowl,2744,2744,192.14,4.37,527232.16,520316.5,100.0
16680,1854,3,Club Level,1568,1568,229.47,3.53,359808.96,355996.45,100.0
16681,1854,4,Upper Bowl,5880,5880,67.26,5.08,395488.8,389464.2,100.0
16682,1854,5,Family Pack,2352,2352,53.57,16.55,125996.64,119742.09,100.0
16683,1854,6,Student Promo,1568,1568,25.52,39.76,40015.36,35242.01,100.0
16684,1854,7,Group Sales,1960,1960,75.41,2.71,147803.6,146603.42,100.0
16685,1854,8,Season Ticket,1960,1960,139.78,11.93,273968.8,264163.55,100.0
16686,1854,9,Corporate Partner Allocation,980,980,324.07,3.09,317588.6,314640.45,100.0
16687,1855,1,Premium Courtside,588,588,469.39,3.65,276001.32,272976.68,100.0
16688,1855,2,Lower Bowl,2744,2744,196.55,0.01,539333.2,539310.53,100.0
16689,1855,3,Club Level,1568,1568,229.75,3.42,360248.0,356548.3,100.0
16690,1855,4,Upper Bowl,5880,5757,65.77,9.52,378637.89,367819.23,97.91
16691,1855,5,Family Pack,2352,2352,52.92,18.87,124467.84,117421.16,100.0
16692,1855,6,Student Promo,1568,1568,26.76,32.07,41959.68,37922.76,100.0
16693,1855,7,Group Sales,1960,1960,75.99,1.33,148940.4,148344.04,100.0
16694,1855,8,Season Ticket,1960,1960,146.17,3.47,286493.2,283510.82,100.0
